姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
毕加索,文艺音乐 / 神交引用,文艺音乐,42,1,1,1,1,李敖Talk秀(1),
毛姆,出版 / 神交引用,出版,42,1,1,1,1,李敖Talk秀(1),
王国维,学术 / 诗文出处 / 神交引用,学术,42,1,1,1,1,李敖Talk秀(1),
纪昀,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,42,1,1,1,1,李敖Talk秀(1),
艾略特,出版 / 神交引用,出版,42,1,1,1,1,李敖Talk秀(1),
许世英,公职人员 / 司法人员 / 政治人物 / 历史类比引用,公职人员,42,1,1,1,1,李敖Talk秀(1),
金溥聪,政治人物 / 见面 / 公共论战,政治人物,42,1,1,1,1,李敖Talk秀(1),
魏忠贤,历史类比引用 / 政治人物 / 神交引用,历史类比引用,42,1,1,1,1,李敖Talk秀(1),
李祖惜,待复核,待复核,67,5,2,1,2,李敖Talk秀(5),一起、法官、像、总统、国民党、共产党
王文洋,待复核,待复核,55,2,1,1,1,李敖Talk秀(2),电话、老师、师生、研究
时候说,待复核,待复核,54,3,1,1,3,李敖Talk秀(3),见、问我、父亲、记者
别人写,待复核,待复核,54,2,1,1,2,李敖Talk秀(2),电话
衡量,待复核,待复核,52,5,1,1,3,李敖Talk秀(5),朋友
刘德华,待复核,待复核,50,5,1,1,1,李敖Talk秀(5),像
时间没,待复核,待复核,50,2,1,1,1,李敖Talk秀(2),像
西门庆说,待复核,待复核,46,2,0,1,1,李敖Talk秀(2),
