姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
拿破仑,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,54,1,1,1,1,笑敖年代(1),共产党、像
朱熹,神交引用 / 学术,神交引用,54,1,1,1,1,笑敖年代(1),读
江鹏坚,政治人物 / 政治异议者 / 律师代理 / 人权救援 / 选举助选 / 公共论战 / 见面,政治人物,54,1,1,1,1,笑敖年代(1),主席、委员、国民党
王世杰,政治人物 / 学术行政 / 公共论战 / 公款经费 / 财产债务,政治人物,54,1,1,1,1,笑敖年代(1),总统、部长
罗伯李,军事人物,军事人物,54,1,1,1,1,笑敖年代(1),政府、将军、司令
荀子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,54,1,1,1,1,笑敖年代(1),像
谢然之,出版管制 / 政治人物 / 党务宣传 / 公职人员 / 公共论战,出版管制,54,1,1,1,1,笑敖年代(1),国民党、政治、第四组主任
陀思妥耶夫斯基,神交引用,神交引用,54,1,1,1,1,笑敖年代(1),文学
陈诚,政治人物 / 军事人物 / 创作资料协助 / 历史类比引用,政治人物,54,1,1,1,1,笑敖年代(1),家里、院长、部长
陶渊明,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,54,1,1,1,1,笑敖年代(1),诗
吴石,军事人物 / 同案狱友,军事人物,53,1,1,1,1,笑敖年代(1),中将
张庆惠,政治人物 / 朋友,政治人物,53,1,1,1,1,笑敖年代(1),朋友、委员、民进党
张建邦,政治人物 / 财产债务 / 公共论战,政治人物,53,1,1,1,1,笑敖年代(1),朋友、大学、诗
戴高乐,政治人物 / 军事人物 / 神交引用,政治人物,53,1,1,1,1,笑敖年代(1),总统
杜鲁门,政治人物 / 历史类比引用 / 神交引用,政治人物,53,1,1,1,1,笑敖年代(1),总统、共产党
杨虎城,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,53,1,1,1,1,笑敖年代(1),将军
福特,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用 / 神交引用,政治人物,53,1,1,1,1,笑敖年代(1),总统
胡志强,学术 / 政治人物 / 公共论战,学术,53,1,1,1,1,笑敖年代(1),研究、部长、国民党
大禹,政治人物 / 历史类比引用 / 神交引用,政治人物,52,2,2,1,1,笑敖年代(2),古代
彭定康,公共论战,公共论战,52,2,1,1,1,笑敖年代(2),政治、像
伏尔泰,诗文出处 / 学术 / 政治异议者 / 历史类比引用 / 神交引用,诗文出处,52,1,1,1,1,笑敖年代(1),
汪道涵,政治人物 / 公职人员 / 公共论战,政治人物,52,1,1,1,1,笑敖年代(1),共产党
于右任,政治人物 / 公职人员 / 选举助选 / 公共论战 / 历史类比引用,政治人物,50,2,2,1,1,笑敖年代(2),
白冰冰,媒体 / 亲属 / 社会案件 / 公共论战,媒体,50,2,2,1,1,笑敖年代(2),
蔡康永,媒体 / 见面 / 公共论战,媒体,50,2,2,1,1,笑敖年代(2),
马科斯,政治人物 / 公共论战,政治人物,50,2,2,1,2,笑敖年代(2),
刘邦来,神交引用,神交引用,50,1,1,1,1,笑敖年代(1),历史上
麦克阿瑟,军事人物 / 公职人员 / 历史类比引用,军事人物,50,1,1,1,1,笑敖年代(1),见、妻、夫人、结婚
章孝慈,学术行政 / 政治人物 / 见面 / 公共论战 / 历史类比引用,学术行政,49,1,1,1,1,笑敖年代(1),妈妈、弟弟
刘昭祥,情治警务 / 见面,情治警务,48,1,1,1,1,笑敖年代(1),调查局、节目
刘维斌,证人见证 / 财产信托,证人见证,48,1,1,1,1,笑敖年代(1),朋友、记者、导演
叶慈,诗文出处 / 历史类比引用 / 神交引用,诗文出处,48,1,1,1,1,笑敖年代(1),情人、政治、诗、文学
周清玉,公职人员 / 政治人物 / 政治异议者 / 人权救援 / 通信 / 选举助选 / 公共论战,公职人员,48,1,1,1,1,笑敖年代(1),
姚文智,政治人物 / 媒体,政治人物,48,1,1,1,1,笑敖年代(1),院长
宋庆龄,政治人物 / 历史类比引用 / 神交引用,政治人物,48,1,1,1,1,笑敖年代(1),妻
尤清,公职人员 / 政治人物 / 律师代理 / 政治异议者 / 人权救援 / 公共论战,公职人员,48,1,1,1,1,笑敖年代(1),律师、像
张荣发,财产债务 / 创作资料协助 / 公共论战,财产债务,48,1,1,1,1,笑敖年代(1),见、政府、党部、国民党、民进党
张静江,政治人物 / 公职人员 / 财产债务 / 历史类比引用,政治人物,48,1,1,1,1,笑敖年代(1),
徐露,文艺音乐 / 媒体 / 亲属 / 通信 / 见面 / 公共论战,文艺音乐,48,1,1,1,1,笑敖年代(1),老师
戴季陶,政治人物 / 党务宣传 / 公共论战 / 历史类比引用,政治人物,48,1,1,1,1,笑敖年代(1),爸爸、国民党
方素敏,政治异议者 / 人权救援 / 社会案件 / 通信 / 亲属 / 公共论战,政治异议者,48,1,1,1,1,笑敖年代(1),太太、委员
李焕,政治人物 / 党务宣传 / 公共论战,政治人物,48,1,1,1,1,笑敖年代(1),请我、爸爸
李翰祥,媒体 / 文艺音乐 / 朋友 / 见面 / 公共论战 / 创作资料协助,媒体,48,1,1,1,1,笑敖年代(1),离婚、大学、导演、政治
杨西崑,公职人员 / 创作资料协助 / 通信 / 历史类比引用,公职人员,48,1,1,1,1,笑敖年代(1),到我家、家里
柯元馨,见面 / 朋友 / 文艺音乐,见面,48,1,1,1,1,笑敖年代(1),朋友、夫人
江青,政治人物 / 公共论战 / 历史类比引用 / 神交引用,政治人物,48,1,1,1,1,笑敖年代(1),离婚、导演
沈醉,情治警务 / 军事人物 / 诗文出处 / 通信 / 出版,情治警务,48,1,1,1,1,笑敖年代(1),监狱、国民党、共产党、像
王宝钏,虚拟人物 / 小说剧本人物 / 历史类比引用 / 情感 / 神交引用,虚拟人物,48,1,1,1,1,笑敖年代(1),太太
程国强,亲属 / 学术 / 创作资料协助,亲属,48,1,1,1,1,笑敖年代(1),老师、交情、父亲、共产党
翁岳生,司法人员 / 学术 / 见面,司法人员,48,1,1,1,1,笑敖年代(1),大学、台大
蔡墩铭,司法人员 / 学术 / 创作资料协助,司法人员,48,1,1,1,1,笑敖年代(1),教授、像
许水德,政治人物 / 公共论战 / 见面,政治人物,48,1,1,1,1,笑敖年代(1),请我、爸爸
谢启大,政治人物 / 司法人员 / 公共论战,政治人物,48,1,1,1,1,笑敖年代(1),法官、判决
郑贞铭,学术 / 诗文出处 / 公共论战,学术,48,1,1,1,1,笑敖年代(1),教授、国民党、政治、第四组主任
陈立夫,政治人物 / 党务宣传 / 出版 / 公职人员 / 选举助选 / 出版管制 / 公共论战 / 历史类比引用,政治人物,48,1,1,1,1,笑敖年代(1),院长、法院、委员、国民党
顾崇廉,军事人物 / 政治人物 / 公共论战,军事人物,48,1,1,1,1,笑敖年代(1),写信、部长、国民党、军购
高信疆,媒体 / 出版 / 通信 / 朋友 / 证人见证 / 见面 / 公共论战,媒体,48,1,1,1,1,笑敖年代(1),朋友、夫人
高玉树,政治人物 / 公职人员 / 公共论战,政治人物,48,1,1,1,1,笑敖年代(1),总统、市长、国民党
魏廷朝,朋友 / 创作资料协助 / 政治异议者 / 公共论战,朋友,48,1,1,1,1,笑敖年代(1),老师
黄义交,政治人物 / 朋友 / 见面,政治人物,48,1,1,1,1,笑敖年代(1),妻
齐世英,政治人物 / 政治异议者 / 出版 / 创作资料协助 / 证人见证 / 见面,政治人物,48,1,1,1,1,笑敖年代(1),爸爸、学者、法院、国民党
何敏,证人见证 / 社会案件,证人见证,47,1,1,1,1,笑敖年代(1),委员、国民党、民进党
余光中,学术 / 出版 / 见面 / 通信 / 朋友 / 公共论战 / 学术考证引用,学术,47,1,1,1,1,笑敖年代(1),国民党、民进党、诗、像
关中,政治人物 / 党务宣传 / 选举助选,政治人物,47,1,1,1,1,笑敖年代(1),台大、哲学
司徒雷登,学术 / 宗教人物 / 公职人员 / 历史类比引用 / 神交引用,学术,47,1,1,1,1,笑敖年代(1),警察
吴伯雄,公职人员 / 政治人物 / 通信 / 公共论战,公职人员,47,1,1,1,1,笑敖年代(1),主席、国民党、民进党
孙立人,军事人物 / 政治人物 / 被害人 / 诉讼 / 公共论战 / 历史类比引用,军事人物,47,1,1,1,1,笑敖年代(1),政战、像
尹俊,情治警务 / 军事人物 / 历史类比引用,情治警务,47,1,1,1,1,笑敖年代(1),司令
常修治,情治警务 / 见面,情治警务,47,1,1,1,1,笑敖年代(1),市长、警察
张伯伦,政治人物 / 公共论战 / 神交引用,政治人物,47,1,1,1,1,笑敖年代(1),见、政治、像
张奚若,学术 / 创作资料协助 / 历史类比引用,学术,47,1,1,1,1,笑敖年代(1),学者
彭孟缉,军事人物 / 政治人物 / 情治警务 / 公共论战,军事人物,47,1,1,1,1,笑敖年代(1),委员、国民党
徐复观,学术 / 出版 / 诉讼 / 公共论战,学术,47,1,1,1,1,笑敖年代(1),国民党、政治、像
朱俊晓,政治人物 / 公共论战,政治人物,47,1,1,1,1,笑敖年代(1),主席、国民党
李庆元,政治人物 / 创作资料协助 / 诉讼 / 公共论战 / 见面,政治人物,47,1,1,1,1,笑敖年代(1),市长、像
李涛,军事人物 / 证人见证 / 历史类比引用,军事人物,47,1,1,1,1,笑敖年代(1),电视
李艳秋,媒体 / 公共论战,媒体,47,1,1,1,1,笑敖年代(1),电视
李逸洋,政治人物 / 媒体 / 出版 / 公共论战 / 通信,政治人物,47,1,1,1,1,笑敖年代(1),见
杜勒斯,政治人物 / 公职人员 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,47,1,1,1,1,笑敖年代(1),将军
柯赐海,诉讼 / 公共论战,诉讼,47,1,1,1,1,笑敖年代(1),见
泰戈尔,诗文出处 / 历史类比引用 / 神交引用,诗文出处,47,1,1,1,1,笑敖年代(1),民进党、台独、诗
潘恩,出版 / 政治异议者 / 历史类比引用 / 神交引用,出版,47,1,1,1,1,笑敖年代(1),政府
熊十力,学术 / 神交引用,学术,47,1,1,1,1,笑敖年代(1),学者
索尔仁尼琴,政治异议者 / 出版 / 历史类比引用 / 神交引用 / 公共论战,政治异议者,47,1,1,1,1,笑敖年代(1),政府、文学
胡佛,政治人物 / 公职人员 / 历史类比引用,政治人物,47,1,1,1,1,笑敖年代(1),学者
艾登,政治人物 / 公共论战 / 神交引用,政治人物,47,1,1,1,1,笑敖年代(1),见、政治、像
苏轼,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,47,1,1,1,1,笑敖年代(1),总统、像
蔡仁坚,政治人物 / 公共论战,政治人物,47,1,1,1,1,笑敖年代(1),市长
路易十六,政治人物 / 神交引用,政治人物,47,1,1,1,1,笑敖年代(1),一起、像
郭雨新,政治人物 / 公共论战 / 神交引用,政治人物,47,1,1,1,1,笑敖年代(1),政府
钱穆,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,47,1,1,1,1,笑敖年代(1),总统、民进党
陈婉真,政治人物 / 政治异议者 / 人权救援 / 诉讼,政治人物,47,1,1,1,1,笑敖年代(1),总统、民进党
陶百川,司法人员 / 公职人员 / 公共论战 / 历史类比引用,司法人员,47,1,1,1,1,笑敖年代(1),司令、政治、所谓
雷啸岑,诗文出处 / 出版 / 历史类比引用,诗文出处,47,1,1,1,1,笑敖年代(1),总统、国民党
马永成,创作资料协助 / 财产债务 / 公共论战,创作资料协助,47,1,1,1,1,笑敖年代(1),总统
黄天福,政治人物 / 媒体 / 出版 / 公共论战 / 通信,政治人物,47,1,1,1,1,笑敖年代(1),见
孙武,军事人物 / 历史类比引用 / 神交引用,军事人物,46,1,1,1,1,笑敖年代(1),共产党
宋太祖,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,46,1,1,1,1,笑敖年代(1),共产党、历史上
庞德,诗文出处 / 历史类比引用 / 神交引用,诗文出处,46,1,1,1,1,笑敖年代(1),朋友、诗
康有为,学术 / 政治人物 / 出版 / 主剧情人物 / 小说剧本人物 / 历史类比引用 / 神交引用,学术,46,1,1,1,1,笑敖年代(1),国民党、像
朱高正,政治人物 / 公共论战 / 党务宣传,政治人物,46,1,1,1,1,笑敖年代(1),政治
沈剑虹,政治人物 / 学术 / 公共论战,政治人物,46,1,1,1,1,笑敖年代(1),军购
沈富雄,政治人物 / 公共论战,政治人物,46,1,1,1,1,笑敖年代(1),民进党、所谓
海明威,诗文出处 / 历史类比引用 / 神交引用,诗文出处,46,1,1,1,1,笑敖年代(1),朋友、诗
索罗斯,财产债务 / 公共论战 / 神交引用,财产债务,46,1,1,1,1,笑敖年代(1),共产党
罗文嘉,政治人物 / 公共论战,政治人物,46,1,1,1,1,笑敖年代(1),民进党、所谓
苏洪月娇,政治人物 / 公职人员 / 政治异议者 / 社会案件 / 诉讼 / 通信 / 公共论战,政治人物,46,1,1,1,1,笑敖年代(1),民进党
韩毅雄,医疗照护 / 学术 / 同学 / 朋友,医疗照护,46,1,1,1,1,笑敖年代(1),朋友
马克·吐温,诗文出处 / 历史类比引用 / 神交引用,诗文出处,46,1,1,1,1,笑敖年代(1),朋友、文学
黄玉娇,政治人物 / 公职人员 / 政治异议者 / 选举助选 / 资金支持 / 朋友 / 公共论战,政治人物,46,1,1,1,1,笑敖年代(1),民进党
吴凤,社会案件 / 公共论战 / 神交引用,社会案件,44,1,1,1,1,笑敖年代(1),像
宋七力,宗教人物 / 社会案件 / 财产债务 / 公共论战,宗教人物,44,1,1,1,1,笑敖年代(1),像
巴列维,政治人物 / 公共论战 / 神交引用,政治人物,44,1,1,1,1,笑敖年代(1),像
张忠栋,学术 / 公共论战,学术,44,1,1,1,1,笑敖年代(1),所谓
马丁·路德·金,人权救援 / 政治异议者 / 神交引用,人权救援,44,1,1,1,1,笑敖年代(1),像
保罗,宗教人物 / 历史类比引用 / 神交引用,宗教人物,42,1,1,1,1,笑敖年代(1),
刘贡父,诗文出处 / 历史类比引用 / 神交引用,诗文出处,42,1,1,1,1,笑敖年代(1),
包道格,公职人员 / 政治人物 / 公共论战 / 创作资料协助,公职人员,42,1,1,1,1,笑敖年代(1),
圣严法师,宗教人物 / 公共论战,宗教人物,42,1,1,1,1,笑敖年代(1),
巴里,出版 / 神交引用,出版,42,1,1,1,1,笑敖年代(1),
张小燕,媒体 / 见面,媒体,42,1,1,1,1,笑敖年代(1),
张居正,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,42,1,1,1,1,笑敖年代(1),
景延广,军事人物 / 公职人员 / 历史类比引用 / 神交引用,军事人物,42,1,1,1,1,笑敖年代(1),
李师科,烈士殉难 / 社会案件 / 老兵士官,烈士殉难,42,1,1,1,1,笑敖年代(1),
林浊水,政治人物 / 公共论战,政治人物,42,1,1,1,1,笑敖年代(1),
江泽民,政治人物 / 公共论战,政治人物,42,1,1,1,1,笑敖年代(1),
熊秉坤,军事人物 / 政治异议者 / 历史类比引用,军事人物,42,1,1,1,1,笑敖年代(1),
犹大,宗教人物 / 历史类比引用 / 神交引用,宗教人物,42,1,1,1,1,笑敖年代(1),
王尔德,诗文出处 / 历史类比引用 / 神交引用,诗文出处,42,1,1,1,1,笑敖年代(1),
蔡英文,政治人物 / 公共论战 / 选举助选,政治人物,42,1,1,1,1,笑敖年代(1),
连家立,朋友 / 见面,朋友,42,1,1,1,1,笑敖年代(1),
顾炎武,学术 / 政治异议者 / 历史类比引用 / 神交引用,学术,42,1,1,1,1,笑敖年代(1),
