姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
肯尼迪,政治人物 / 公职人员 / 历史类比引用,政治人物,99,11,11,1,4,李敖大哥大(11),总统、节目、像、读、哲学
赖阳华,司法人员 / 诉讼,司法人员,99,11,11,1,1,李敖大哥大(11),法官、判决、法院、像、总统、所谓、律师、电视
黎元洪,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,99,11,11,1,3,李敖大哥大(11),总统、像、序、旅长、所谓、大学
从自己,政治人物,待复核,99,10,10,1,1,李敖大哥大(10),总统、朋友、台独、报纸、国民党、说过、告诉我
刘炯朗,学术 / 师生,学术,99,10,9,1,2,李敖大哥大(10),大学、教授、总统、像、告诉我、政府、请我
别节目,媒体,媒体,99,10,10,1,4,李敖大哥大(10),节目、民进党、一起、朋友、电视、读
台联,政治人物,政治人物,99,10,8,1,6,李敖大哥大(10),委员、选举、主席、政治、节目、民进党、台独、告诉我
叶明勋,财产债务 / 财产信托 / 通信,财产债务,99,10,10,1,3,李敖大哥大(10),先生、老师、夫人、发行、大学、一起、杂志、文星
吴伯雄,公职人员 / 政治人物 / 通信 / 公共论战,公职人员,99,10,10,1,6,李敖大哥大(10),教授、台独、法务部、总统、像、选举、委员
尹俊,情治警务 / 军事人物 / 历史类比引用,情治警务,99,10,10,1,3,李敖大哥大(10),司令、师长、将军、历史上、警备总部
张煦华,学术 / 媒体 / 朋友 / 创作资料协助,学术,99,10,10,1,1,李敖大哥大(10),大学、教授、像、研究、所长、朋友、节目、博士
徐立德,见面 / 政治人物,见面,99,10,8,1,2,李敖大哥大(10),书里、访问、总统、见、党务
朱高正,政治人物 / 公共论战 / 党务宣传,政治人物,99,10,10,1,4,李敖大哥大(10),法院、民进党、委员、国民党、院长、一起、宣传
李白,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,10,10,1,5,李敖大哥大(10),诗、古人、作品、朋友、说过、像、见
林世煜,媒体 / 政治异议者 / 通信 / 公共论战,媒体,99,10,10,1,4,李敖大哥大(10),发行、编辑、总编辑、杂志、委员、社长颜锦福、发行人王镇辉、副社长林世煜、总经理周伯伦、总编辑郑南榕、查禁、太太
林茂生,师生,师生,99,10,7,1,2,李敖大哥大(10),教授、大学、博士、学术、先生、爸爸、儿子、老师
桂裕,师生 / 学术,师生,99,10,10,1,2,李敖大哥大(10),老师、学生、一起、问我
王申培,学术 / 情感 / 姻亲,学术,99,10,9,1,1,李敖大哥大(10),博士、情书、写信、太太、结婚、研究、中央研究院
苏贞昌,政治人物 / 公职人员 / 公共论战,政治人物,99,10,10,1,8,李敖大哥大(10),县长、民进党、教授、学者、大学、律师、辩护、总统
蔡朝明,政治人物 / 情治警务,政治人物,99,10,8,1,4,李敖大哥大(10),选举、立委、特务、法院、委员、像、报纸、民进党
许介鳞,师生 / 学术行政,师生,99,10,9,1,1,李敖大哥大(10),院长、大学、教授、政治、博士、宣传
钱思亮,学术 / 学术行政 / 公共论战,学术,99,10,10,1,3,李敖大哥大(10),大学、教授、爸爸、请他、台大、太太、拜访、家里
严侨,师生 / 学术 / 朋友 / 见面 / 政治异议者 / 同案狱友 / 人权救援,师生,99,9,9,1,3,李敖大哥大(9),老师、夫人、认识、大舅子、哥哥、教书、政府、国民党
冷板凳,师生,师生,99,9,6,1,3,李敖大哥大(9),教授、大学、部长、法务部、问我、主席、国民党、委员
成露茜,出版 / 学术,出版,99,9,8,1,1,李敖大哥大(9),报纸、大学、节目、爸爸、像
撒切尔夫人,政治人物 / 历史类比引用 / 神交引用,政治人物,99,9,9,1,3,李敖大哥大(9),夫人、部长
曾永贤,政治人物 / 左派转向 / 公共论战 / 历史类比引用,政治人物,99,9,9,1,1,李敖大哥大(9),共产党、总统、大学、政治、请他、教授、研究、委员
沙弄祖,神交引用 / 公共论战,待复核,99,9,9,1,1,李敖大哥大(9),古代、国民党、台独、政治、像
王津平,学术 / 人权救援 / 公共论战,学术,99,9,9,1,5,李敖大哥大(9),教授、主席、国民党、朋友、所谓、像
许水德,政治人物 / 公共论战 / 见面,政治人物,99,9,9,1,5,李敖大哥大(9),国民党、市长、委员、儿子、法院、像、告诉我、名言
陶渊明,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,99,9,9,1,4,李敖大哥大(9),读、大学、同学、教授、博士、太太、老师、朋友
黄信介,政治人物 / 政治异议者 / 媒体 / 公职人员 / 公共论战,政治人物,99,9,9,1,7,李敖大哥大(9),委员、教授、国民党、学者、大学、攻击、法院、政府
黄荣村,政治人物,政治人物,99,9,7,1,2,李敖大哥大(9),部长、委员、政府、法院、民进党、国民党、政治
俞济时,军事人物 / 公职人员 / 历史类比引用,军事人物,99,8,8,1,3,李敖大哥大(8),问我、传记、文学、总统、国民党、对我说、将军、研究
刘九庵,学术 / 神交引用,学术,99,8,8,1,2,李敖大哥大(8),像、家里、先生、朋友、拜访、研究
司马文武,出版 / 媒体 / 公共论战,出版,99,8,8,1,3,李敖大哥大(8),找我、秘书、法院、报导、法官、报纸、总统
吕副总,政治人物 / 司法人员 / 情感,政治人物,99,8,8,1,3,李敖大哥大(8),总统、法官、情书、一起、像、报导、所谓
吴欲君,司法人员 / 诉讼,司法人员,99,8,8,1,1,李敖大哥大(8),法官、判决、法院、财产、告诉我
国人李,神交引用,神交引用,99,8,8,1,2,李敖大哥大(8),像、告诉我、政府、节目、国民党、说过
国特手,政治人物 / 公共论战,待复核,99,8,8,1,1,李敖大哥大(8),国民党、委员、民进党、特务、像
居然没,师生,师生,99,8,8,1,8,李敖大哥大(8),像、总统、检察官、警备总部、查禁、法院、部长、政府
强者比,司法人员 / 党务宣传,待复核,99,8,8,1,1,李敖大哥大(8),节目、法官、宣传、总统、像
成舍我,媒体 / 学术行政 / 公共论战,媒体,99,8,8,1,2,李敖大哥大(8),先生、大学、报纸、像、节目、同仁、编辑、发行
施老师,师生,师生,99,8,8,1,2,李敖大哥大(8),老师、共产党、政治、报导、主席
曾哲明,学术,学术,99,8,6,1,1,李敖大哥大(8),学者、像、学生、教授、大学、台独、政治、立委
李庆雄,政治人物,政治人物,99,8,8,1,4,李敖大哥大(8),立委、民进党、委员、选举、经费、台独、法院、总统
杨悟空,律师代理 / 政治人物,律师代理,99,8,7,1,1,李敖大哥大(8),国民党、见、见证、党部、总统、问我、委员、读
林丰正,公职人员 / 政治人物 / 公共论战,公职人员,99,8,8,1,3,李敖大哥大(8),国民党、秘书、主席、见、立委、民进党、研究
查媒体,政治人物,政治人物,99,8,7,1,4,李敖大哥大(8),总统、报纸、政府、法官、民进党、像、所谓、见
汤耀明,神交引用,待复核,99,8,8,1,1,李敖大哥大(8),思想、朋友、广播、部长
管道,政治人物,政治人物,99,8,8,1,7,李敖大哥大(8),总统、法官、大学、像、学生、妈妈、见、一起
邱彰掉,政治人物,待复核,99,8,8,1,1,李敖大哥大(8),委员、民进党、国民党、特务、像
马歇尔,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,99,8,8,1,2,李敖大哥大(8),国民党、共产党、总统、告诉我
高层,见面 / 政治人物,见面,99,8,7,1,2,李敖大哥大(8),总统、诗、见、比喻、记者、像
麦金莱,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,99,8,8,1,1,李敖大哥大(8),总统、选举、像、所谓
任党主,政治人物,政治人物,99,7,7,1,6,李敖大哥大(7),主席、总统、民进党、政治、报纸、国民党、支票、选举
吴素勤,司法人员,司法人员,99,7,7,1,2,李敖大哥大(7),法官、民进党、像、告诉我、总统
国立北,同学,同学,99,7,6,1,6,李敖大哥大(7),大学、父亲、国民党、同学、见、总统、文学、政府
夏晓华,出版 / 媒体 / 通信 / 见面 / 朋友 / 公共论战,出版,99,7,7,1,2,李敖大哥大(7),报纸、先生、请我、教授、爸爸
张燦鍙,政治人物 / 公职人员 / 公共论战,政治人物,99,7,7,1,4,李敖大哥大(7),国民党、委员、院长、总统、电视、家里
文祥,政治人物 / 神交引用,政治人物,99,7,7,1,1,李敖大哥大(7),法官、法院、判决、财产、告诉我
李文忠,政治人物 / 公共论战 / 见面,政治人物,99,7,7,1,1,李敖大哥大(7),民进党、委员、报导、见、所谓
段祺瑞,政治人物 / 军事人物 / 公共论战 / 神交引用,政治人物,99,7,7,1,2,李敖大哥大(7),老师、部长、家里、总统、所谓
白看,财产债务 / 公共论战,财产债务,99,7,7,1,1,李敖大哥大(7),财产、国民党、像、选举、电视
蓝文祥,司法人员,司法人员,99,7,7,1,1,李敖大哥大(7),法官、法院、判决、财产、告诉我
费精神,神交引用 / 师生,待复核,99,7,7,1,1,李敖大哥大(7),诗、学生、大学、古人、老师、像
都跑掉,政治人物,政治人物,99,7,5,1,5,李敖大哥大(7),总统、爸爸、国民党、党部、将军、一起、像
金溥聪,政治人物 / 见面 / 公共论战,政治人物,99,7,7,1,3,李敖大哥大(7),市长、古代、像、院长
陈博享,司法人员 / 诉讼 / 公共论战,司法人员,99,7,7,1,1,李敖大哥大(7),法官、判决、法院、财产、告诉我
陈芝麻,政治人物,政治人物,99,7,7,1,1,李敖大哥大(7),总统、一起、刑警、所谓
陈述意,司法人员,司法人员,99,7,7,1,1,李敖大哥大(7),见、法官、法院、法庭、妈妈
陈郁秀,政治人物 / 亲属 / 姻亲,政治人物,99,7,7,1,1,李敖大哥大(7),委员、告诉我、一起、哥哥、民进党、爸爸、太太、夫人
马克思,学术 / 公共论战 / 历史类比引用,学术,99,7,7,1,4,李敖大哥大(7),委员、国民党、共产党、著作、政治、见、妻、主席
严停云,出版 / 亲属 / 姻亲 / 公共论战,出版,99,6,6,1,2,李敖大哥大(6),哥哥、女士、老师、夫人、交情、发行、爸爸、写信
于志哲,学术行政,学术行政,99,6,5,1,1,李敖大哥大(6),院长、像、台大、律师
伏尔泰,诗文出处 / 学术 / 政治异议者 / 历史类比引用 / 神交引用,诗文出处,99,6,6,1,3,李敖大哥大(6),说过、像、传记、哲学、思想、文学、古代
俞大维,军事人物 / 公职人员 / 学术 / 历史类比引用,军事人物,99,6,6,1,1,李敖大哥大(6),法院、部长、委员、问我
刘显叔,通信 / 师生,通信,99,6,6,1,2,李敖大哥大(6),朋友、电话、同学、研究、台大、节目、请我、教授
尹章义,学术 / 朋友 / 见面 / 创作资料协助 / 公共论战,学术,99,6,6,1,4,李敖大哥大(6),教授、研究、节目、学术、朋友
广田弘,姻亲 / 政治人物,姻亲,99,6,6,1,1,李敖大哥大(6),夫人、部长、探监、将军
张旭华,师生,师生,99,6,6,1,3,李敖大哥大(6),教授、电视、警察、节目、国民党、找我、儿子、朋友
李放,亲属 / 称谓待考 / 通信,亲属,99,6,6,1,1,李敖大哥大(6),见、土地、权状、弟弟、起诉、公诉、报纸、见面
李翰祥,媒体 / 文艺音乐 / 朋友 / 见面 / 公共论战 / 创作资料协助,媒体,99,6,6,1,4,李敖大哥大(6),像、朋友、导演、同学、妈妈、太太、总统
林蒨,师生 / 见面,师生,99,6,6,1,1,李敖大哥大(6),师母、见、太太、家里、老师、妹妹、请他、院长
苏起,政治人物 / 学术 / 公共论战,政治人物,99,6,6,1,3,李敖大哥大(6),政府、民进党、一起、朋友、总统、委员、法院
莎士比亚,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,6,6,1,3,李敖大哥大(6),还钱
谢然之,出版管制 / 政治人物 / 党务宣传 / 公职人员 / 公共论战,出版管制,99,6,6,1,4,李敖大哥大(6),国民党、文星、攻击、第四组主任、朋友、报人、特务、一起
邱彰做,公共论战,公共论战,99,6,6,1,2,李敖大哥大(6),民进党、政治、法院、节目、律师、委员、记者
麻辣,诉讼 / 司法人员,诉讼,99,6,6,1,1,李敖大哥大(6),法院、法官、判决
党魁,政治人物,政治人物,99,5,5,1,2,李敖大哥大(5),总统、民进党、告诉我、报纸、学者、教授、大学、主席
刘玉章,军事人物 / 公共论战,军事人物,99,5,5,1,1,李敖大哥大(5),将军、司令、国民党、像、告诉我、问我、太太、电视
古瑞云,政治异议者 / 被害人 / 证人见证 / 历史类比引用,政治异议者,99,5,5,1,1,李敖大哥大(5),访问、受访
唐明皇,政治人物 / 神交引用,政治人物,99,5,5,1,2,李敖大哥大(5),见、见到、告诉我、学者、大学
宋国业,司法人员,司法人员,99,5,4,1,1,李敖大哥大(5),检察官、找我、碰到、法院、告发、问我
成协议,亲属,亲属,99,5,4,1,5,李敖大哥大(5),法院、爸爸、妈妈、女儿、委员、总统、律师、法务部
查理斯,见面,见面,99,5,4,1,1,李敖大哥大(5),到我家、我家来、政治、找他、儿子、家里
歌德,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,5,5,1,3,李敖大哥大(5),研究、部长、朋友、太太、爱上、文学
牛顿,科学家 / 历史类比引用 / 神交引用,科学家,99,5,5,1,2,李敖大哥大(5),像、委员
胡蝶,文艺音乐 / 诗文出处 / 公共论战 / 历史类比引用,文艺音乐,99,5,5,1,1,李敖大哥大(5),见、认识、诗
蔡煌琅,媒体 / 见面,媒体,99,5,5,1,2,李敖大哥大(5),民进党、报导、立委、一起、委员、朋友
谷正文,情治警务 / 军事人物 / 见面 / 证人见证 / 创作资料协助 / 公共论战,情治警务,99,5,5,1,1,李敖大哥大(5),请他、将军、共产党、少将、到我家、我家来、女儿、请我
达尔文,神交引用,神交引用,99,5,5,1,3,李敖大哥大(5),大学、告诉我、学者、研究
那丈夫,姻亲,姻亲,99,5,5,1,4,李敖大哥大(5),太太、妻、嫁给、家里
那么请,师生,师生,99,5,4,1,5,李敖大哥大(5),像、学生、嫁给、台独、秘书
黄美伦,亲属 / 情感 / 公共论战,亲属,99,5,5,1,1,李敖大哥大(5),离婚、太太、委员、像、一起
党参加,公共论战 / 政治人物,公共论战,99,4,4,1,3,李敖大哥大(4),共产党、总统、保证金、电话、送我
向钱穆,姻亲,姻亲,99,4,4,1,2,李敖大哥大(4),夫人、总统、大学、政府、国民党、太太
吴彰炯,情治警务 / 军事人物 / 刑求人员,情治警务,99,4,4,1,3,李敖大哥大(4),保安处、将军、碰到、司令、见
国家蓝,政治人物,政治人物,99,4,4,1,3,李敖大哥大(4),总统、出版、政府、书里、见、告诉我、委员、宣传
夏铸九,师生,师生,99,4,4,1,3,李敖大哥大(4),教授、爸爸、广播、电话、学者、思想、请我、报纸
安太岁,神交引用,待复核,99,4,4,1,1,李敖大哥大(4),所谓、读
师症,师生,师生,99,4,4,1,1,李敖大哥大(4),老师、学术、一起、节目
张光锦,同学 / 军事人物 / 朋友 / 见面,同学,99,4,4,1,2,李敖大哥大(4),委员、朋友、像、太太、弟弟、报纸、法院、同学
张坤山,出版 / 朋友 / 创作资料协助 / 证人见证 / 资金支持,出版,99,4,4,1,3,李敖大哥大(4),先生、出版社、朋友、出版、像、一起、部长、法院
张群同,师生,师生,99,4,4,1,4,李敖大哥大(4),同班、学生、宣传、同学
施俊尧,司法人员 / 诉讼 / 公共论战,司法人员,99,4,4,1,1,李敖大哥大(4),法官、审判长、书里、法院、判决、推事
汪荣祖,学术 / 创作资料协助 / 出版 / 通信 / 见面 / 历史类比引用,学术,99,4,4,1,3,李敖大哥大(4),教授、朋友、研究
白万祥,军事人物,军事人物,99,4,4,1,2,李敖大哥大(4),将军、国民党、中将、打电话、电话、像、请我、政战
白省三,政治人物,政治人物,99,4,4,1,1,李敖大哥大(4),朋友、总统、请我、女儿、选举
老布什,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,99,4,4,1,3,李敖大哥大(4),总统、主席、参谋、政府、爸爸、部长、像、政治
苏联签,政治人物,政治人物,99,4,4,1,4,李敖大哥大(4),总统、节目、政治、所谓、一起、国民党、共产党
萧伯纳,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,4,4,1,2,李敖大哥大(4),文学、像、院长、法院
萧启庆,学术 / 朋友 / 见面 / 通信,学术,99,4,4,1,3,李敖大哥大(4),教授、同学、大学、太太、研究、博士、同班、家里
赖浩敏,律师代理,律师代理,99,4,4,1,3,李敖大哥大(4),律师、委员、事务、选举
陈主席,政治人物,政治人物,99,4,4,1,1,李敖大哥大(4),总统、主席、国民党、共产党、民进党、像
韩毅雄,医疗照护 / 学术 / 同学 / 朋友,医疗照护,99,4,4,1,1,李敖大哥大(4),教授、女儿、台大
魏道明,政治人物 / 公职人员 / 历史类比引用,政治人物,99,4,4,1,2,李敖大哥大(4),主席、部长、所谓、像
史济湘,师生,师生,99,3,3,1,1,李敖大哥大(3),老师、学生、像、碰到
姚从吾,师生 / 学术 / 见面 / 创作资料协助,师生,99,3,3,1,1,李敖大哥大(3),老师、国民党、认识、请他、写信、父亲、政府、先生
王晓波,学术 / 政治异议者 / 公共论战,学术,99,3,3,1,2,李敖大哥大(3),教授、妈妈、民进党、共产党
马哥能,政治人物,政治人物,99,3,3,1,1,李敖大哥大(3),总统、政治
颜文闩,媒体 / 出版 / 诉讼 / 公共论战,媒体,98,6,6,1,3,李敖大哥大(6),报纸、报导、同学、大学、台大
李艳秋,媒体 / 公共论战,媒体,98,5,5,1,4,李敖大哥大(5),报纸、报人、国民党、节目、民进党、像、小姐、请我
陈明忠,媒体,媒体,97,4,4,1,1,李敖大哥大(4),访问、受访、国民党、主义
汤恩伯,军事人物,军事人物,97,3,3,1,1,李敖大哥大(3),将军、司令、告诉我、问我
慈禧,政治人物 / 历史类比引用 / 神交引用,政治人物,96,8,8,1,4,李敖大哥大(8),告诉我、古代、像、作品、经费、政府
吉普车,军事人物,军事人物,96,5,4,1,2,李敖大哥大(5),少将、将军
成员,政治人物,政治人物,96,4,4,1,3,李敖大哥大(4),委员、台独、像、国民党、民进党、所谓、总统
萨孟武,学术 / 公共论战,学术,96,4,4,1,1,李敖大哥大(4),朋友、师长、台独、先生、像、好友、主义、报导
卢泰愚,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,96,3,3,1,2,李敖大哥大(3),总统、家里、支票
王镇辉,公共论战 / 政治异议者 / 见面,公共论战,96,3,3,1,1,李敖大哥大(3),编辑、发行、总编辑、杂志、社长颜锦福、发行人王镇辉、副社长林世煜、总经理周伯伦、总编辑郑南榕
许文章,司法人员 / 诉讼 / 公共论战,司法人员,96,3,3,1,2,李敖大哥大(3),法官、审判长、判决、民进党、法院、书里
林语堂,学术 / 诗文出处 / 公共论战 / 神交引用,学术,95,62,62,1,3,李敖大哥大(62),女儿、一起、文学、政府、像、学生、姐姐、报纸
萧美琴,政治人物 / 公共论战 / 诉讼,政治人物,95,38,33,1,2,李敖大哥大(38),民进党、总统、委员、批评、政治、立委、所谓、法院
齐白石,文艺音乐 / 历史类比引用 / 神交引用,文艺音乐,95,33,33,1,4,李敖大哥大(33),一起、作品、书里、见、朋友、国民党、报纸、见到
施性忠,政治人物 / 政治异议者 / 通信 / 见面 / 创作资料协助,政治人物,95,27,27,1,2,李敖大哥大(27),市长、民进党、起诉、爸爸、委员、儿子、主席、政府
祖国,亲属,待复核,95,26,10,1,11,李敖大哥大(26),选举、女儿、像、爸爸、国民党、台独、作品、将军
宋庆龄,政治人物 / 历史类比引用 / 神交引用,政治人物,95,25,25,1,6,李敖大哥大(25),嫁给、爸爸、书里、太太、妹妹、朋友、夫人、女儿
章孝严,政治人物 / 公共论战,政治人物,95,23,23,1,5,李敖大哥大(23),委员、太太、离婚、像、立委、电视、批评、请他
邓小平,政治人物 / 公共论战 / 历史类比引用 / 神交引用,政治人物,95,23,23,1,7,李敖大哥大(23),共产党、儿子、同学、学生、总统、宣传、报纸、访问
林义雄,政治人物 / 政治异议者 / 人权救援 / 社会案件 / 亲属 / 公共论战,政治人物,95,22,22,1,6,李敖大哥大(22),民进党、像、国民党、总统、主席、家里、女儿、访问
常优秀,亲属 / 姻亲 / 见面 / 师生 / 朋友,亲属,95,21,17,1,15,李敖大哥大(21),委员、朋友、研究、节目、爸爸、市长、太太、女儿
于右任,政治人物 / 公职人员 / 选举助选 / 公共论战 / 历史类比引用,政治人物,95,18,18,1,8,李敖大哥大(18),像、总统、儿子、国民党、诗、请我、学生、父亲
蒙古独,政治人物 / 公共论战,待复核,95,18,10,1,7,李敖大哥大(18),总统、国民党、记者、大舅子、所谓、研究、中央研究院、院长
妈祖,宗教人物 / 神交引用,宗教人物,95,17,17,1,7,李敖大哥大(17),像、哲学、记者、电视、总统
许龙富,媒体 / 政治人物 / 军事人物,媒体,95,17,14,1,2,李敖大哥大(17),政府、节目、电视、像、将军、家中、共产党、先生
孙科,政治人物 / 公职人员 / 选举助选 / 公共论战 / 历史类比引用,政治人物,95,16,16,1,3,李敖大哥大(16),总统、儿子、国民党、像、选举、将军、政治、夫人
王筱婵,情感 / 通信 / 创作资料协助 / 公共论战,情感,95,16,16,1,1,李敖大哥大(16),出版、委员、离婚、立委、告诉我
费鸿泰,政治人物 / 见面,政治人物,95,16,16,1,4,李敖大哥大(16),国民党、选举、博士、告诉我、朋友、夫人、政治、像
从今天,政治人物 / 学术 / 公共论战 / 媒体,待复核,95,15,11,1,12,李敖大哥大(15),民进党、大学、节目、选举、朋友、主席、共产党、像
支持台,政治人物 / 公共论战,待复核,95,15,10,1,10,李敖大哥大(15),台独、政府、封杀、主义、女儿、批评、朋友、市长
李老师,师生 / 通信,师生,95,15,15,1,13,李敖大哥大(15),老师、民进党、读、电话、国民党、政治、共产党、批评
荣星花,亲属 / 见面 / 政治人物 / 公共论战 / 诉讼,亲属,95,15,14,1,4,李敖大哥大(15),政府、委员、一起、民进党、弟弟、封杀、告诉我、土地
霍普金,政治人物 / 见面 / 朋友,政治人物,95,15,13,1,3,李敖大哥大(15),总统、将军、像、朋友、见、见面、碰到、共产党
何飞鹏,出版 / 媒体 / 见面,出版,95,14,14,1,3,李敖大哥大(14),朋友、序、民进党、告诉我、读、像、先生
余陈月瑛,政治人物 / 诉讼 / 公共论战,政治人物,95,14,14,1,6,李敖大哥大(14),哥哥、电视、选举、国民党、同学、书里、法院、民进党
国人说,亲属 / 朋友,待复核,95,14,9,1,14,李敖大哥大(14),爸爸、总统、记者、报导、节目、朋友、告诉我、共产党
解决问,政治人物 / 亲属,政治人物,95,14,11,1,10,李敖大哥大(14),总统、打电话、电话、朋友、儿子、政府、封杀、告诉我
那么优,政治人物 / 神交引用 / 姻亲 / 媒体 / 见面,政治人物,95,14,14,1,13,李敖大哥大(14),像、朋友、委员、政府、文学、节目、见、夫人
干涉言,媒体 / 见面,待复核,95,13,9,1,8,李敖大哥大(13),国民党、总统、报人、政府、见、大学、像、特务
王裕民,学术 / 诗文出处 / 创作资料协助 / 历史类比引用,学术,95,13,13,1,3,李敖大哥大(13),学生、台大、书里、研究、朋友、像、先生、院长
贺顺顺,姻亲,待复核,95,13,7,1,4,李敖大哥大(13),朋友、太太、嫁给、告诉我
黄大洲,公职人员 / 政治人物 / 公共论战,公职人员,95,13,13,1,5,李敖大哥大(13),市长、像、国民党、朋友、电视、总统
二郎神,虚拟人物 / 宗教人物,虚拟人物,95,12,12,1,2,李敖大哥大(12),一起、像、记者
包围,情治警务 / 政治人物 / 公共论战,待复核,95,12,8,1,11,李敖大哥大(12),警察、记者、电视、见、一起、将军、党部、国民党
卡门,虚拟人物,虚拟人物,95,12,12,1,3,李敖大哥大(12),节目、像、儿子、女儿、记者
宋心濂,公共论战,待复核,95,12,6,1,3,李敖大哥大(12),国民党、请他、将军、共产党、委员、像、少将
寇乃馨,亲属 / 出版 / 姻亲,待复核,95,12,8,1,1,李敖大哥大(12),女儿、节目、序、认识、朋友、结婚、问我、台大
班牙,亲属 / 政治人物 / 军事人物 / 见面,亲属,95,12,12,1,2,李敖大哥大(12),爸爸、共产党、政府、将军、文学、碰到、妈妈、见
白先勇,诗文出处 / 出版 / 历史类比引用 / 神交引用 / 公共论战,诗文出处,95,12,12,1,7,李敖大哥大(12),太太、像、爸爸、研究、委员、部长、政府、政治
都死掉,亲属 / 朋友 / 神交引用,亲属,95,12,12,1,12,李敖大哥大(12),朋友、一起、太太、像、妹妹、国民党、学生、共产党
从陈水,政治人物,待复核,95,11,7,1,9,李敖大哥大(11),民进党、节目、政府、院长、部长、所谓、选举、见
台生条,政治人物,政治人物,95,11,7,1,1,李敖大哥大(11),总统、选举、政治、朋友、像
支持李,律师代理,待复核,95,11,6,1,9,李敖大哥大(11),主席、代理、总统、国民党、委员、选举、说过、写信
殷允芃,媒体 / 出版 / 见面,媒体,95,11,11,1,4,李敖大哥大(11),杂志、像、报人、政府、问我、文星、封杀、见
秦慧珠,政治人物 / 公职人员 / 创作资料协助 / 公共论战,政治人物,95,11,11,1,3,李敖大哥大(11),委员、博士、大学、文学、存款、立委、总统、像
能够说,政治人物,待复核,95,11,6,1,11,李敖大哥大(11),政府、判决、见、妈妈、法官、选举、像、财产
卡莱尔,诗文出处 / 历史类比引用 / 神交引用,诗文出处,95,10,10,1,4,李敖大哥大(10),像、作品、哲学、写信、思想、说过、书里、文学
周清玉,公职人员 / 政治人物 / 政治异议者 / 人权救援 / 通信 / 选举助选 / 公共论战,公职人员,95,10,10,1,3,李敖大哥大(10),国民党、一起、报导、政府、立委、民进党、政治、杂志
国家赔,政治人物,政治人物,95,10,7,1,2,李敖大哥大(10),政府、国民党、律师
张台独,公共论战 / 政治人物,公共论战,95,10,10,1,8,李敖大哥大(10),台独、民进党、主席、政府、见、所谓、院长、总统
朱婉坚,出版 / 财产债务 / 诉讼 / 证人见证 / 通信 / 姻亲,出版,95,10,10,1,1,李敖大哥大(10),太太、文星、书店、学者、债务、妻、朋友、财产
林郁方,政治人物 / 公共论战 / 见面,政治人物,95,10,10,1,2,李敖大哥大(10),电话、打电话、访问、广播、委员
胡适博,学术 / 师生,学术,95,10,10,1,9,李敖大哥大(10),博士、学生、读、朋友、碰到、见、太太、批评
能干,政治人物 / 通信,政治人物,95,10,9,1,7,李敖大哥大(10),总统、选举、来信、委员、警察、同学、市长、政治
费用,见面,见面,95,10,9,1,8,李敖大哥大(10),告诉我、杂志、一起、经费、委员、参谋、见、作品
那天晚,朋友 / 政治人物,朋友,95,10,8,1,8,李敖大哥大(10),告诉我、大学、诗、攻击、党部、节目、太太、写信
黄剑虹,亲属 / 财产债务,亲属,95,10,7,1,1,李敖大哥大(10),土地、爸爸、代理、女士、写信、事务、律师、总统
孔德成,学术 / 政治人物 / 宗教人物 / 公共论战,学术,95,9,9,1,2,李敖大哥大(9),院长、国民党、教授、朋友
胡汉民,政治人物 / 诗文出处 / 公共论战 / 历史类比引用,政治人物,95,9,9,1,2,李敖大哥大(9),委员、共产党、大学、见、像、主席、国民党
从总统,政治人物,政治人物,95,8,8,1,7,李敖大哥大(8),总统、儿子、选举、国民党、律师、辩护、市长、县长
何东爵,亲属 / 见面,亲属,95,8,8,1,2,李敖大哥大(8),告诉我、儿子、将军、爸爸、秘书、见、请他、一起
关键,政治人物 / 学术,政治人物,95,8,7,1,6,李敖大哥大(8),研究、共产党、总统、委员、像、选举、教授、大学
张宪义,出版 / 监狱行政,出版,95,8,7,1,3,李敖大哥大(8),特务、研究、报纸、所长、副所长、政府、见、碰到
李高潮,师生 / 见面 / 媒体,师生,95,8,7,1,1,李敖大哥大(8),节目、诗、见、学生、国民党、像、朋友
林美伦,政治人物 / 律师代理 / 创作资料协助 / 公共论战 / 财产债务,政治人物,95,8,8,1,1,李敖大哥大(8),市长、总统、见、选举、写信、回信
林荣三,媒体 / 政治人物 / 公共论战,媒体,95,8,8,1,5,李敖大哥大(8),报纸、判决、警备总部、读、总统、政治、像
江氏兄,见面 / 出版,待复核,95,8,5,1,4,李敖大哥大(8),国民党、请我、报纸、一起、节目
汪敬煦,军事人物 / 见面 / 姻亲,军事人物,95,8,8,1,2,李敖大哥大(8),上校、师长、访问、特务、司令、见、台独
王光宇,公职人员 / 情治警务 / 公共论战,公职人员,95,8,8,1,2,李敖大哥大(8),调查局、像、法院、朋友、委员、情治、回信、电话
