姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
张国焘,公共论战 / 出版,公共论战,99,15,14,1,2,李敖有话说(15),共产党、国民党、序、师长、所谓、像、太太、政治
爱默生,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,15,15,1,4,李敖有话说(15),文学、儿子、见、思想、像、告诉我、出版、请他
祖师爷,神交引用 / 政治人物 / 学术,神交引用,99,15,12,1,12,李敖有话说(15),国民党、研究、党部、特务、哲学、台独、主义、家中
福特,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用 / 神交引用,政治人物,99,15,15,1,8,李敖有话说(15),部长、名言、教授、总统、大学、法官、法院
胡佛,政治人物 / 公职人员 / 历史类比引用,政治人物,99,15,15,1,4,李敖有话说(15),总统、太太、政治、朋友、问我、节目、将军
胡汉民,政治人物 / 诗文出处 / 公共论战 / 历史类比引用,政治人物,99,15,15,1,10,李敖有话说(15),国民党、共产党、委员、院长、法院、读、思想、总统
苏荣泉,创作资料协助 / 见面,创作资料协助,99,15,15,1,3,李敖有话说(15),出版、朋友、弟弟、找我、序、律师、太太、出版社
莫斯科,政治人物,待复核,99,15,7,1,11,李敖有话说(15),部长、碰到、国民党、跟我说、院长、同学、大学
通部长,政治人物 / 亲属,政治人物,99,15,15,1,13,李敖有话说(15),部长、总统、国民党、院长、主席、爸爸、儿子、教授
陈果夫,政治人物 / 党务宣传 / 历史类比引用,政治人物,99,15,15,1,10,李敖有话说(15),国民党、节目、党务、太太、将军、见、老师、委员
马屁拍,政治人物,待复核,99,15,12,1,6,李敖有话说(15),政府、批评、见、见面、太太、国民党、共产党、所谓
高信疆,媒体 / 出版 / 通信 / 朋友 / 证人见证 / 见面 / 公共论战,媒体,99,15,15,1,6,李敖有话说(15),朋友、同学、哥哥、妻、序、先生、编辑、土地
鲍罗廷,政治人物 / 党务宣传 / 公共论战 / 历史类比引用,政治人物,99,15,15,1,4,李敖有话说(15),国民党、一起、院长、先生、将军、太太、夫人、像
全体,公共论战 / 诉讼,待复核,99,14,8,1,13,李敖有话说(14),像、法院、委员、台独、学术、立委、见、攻击
吕叔湘,师生 / 神交引用,待复核,99,14,9,1,2,李敖有话说(14),先生、老师、论文、学术、文学、读、大学、书里
孙立人,军事人物 / 政治人物 / 被害人 / 诉讼 / 公共论战 / 历史类比引用,军事人物,99,14,14,1,8,李敖有话说(14),将军、部长、上校、国民党、见、像、报纸、跟我说
广田弘,见面 / 亲属 / 姻亲,见面,99,14,13,1,3,李敖有话说(14),一起、将军、太太、部长、妈妈、夫人、爸爸、女儿
康德,神交引用,神交引用,99,14,14,1,6,李敖有话说(14),哲学、像、思想、部长、委员、研究、认识、学术
文物有,媒体 / 见面 / 神交引用,待复核,99,14,11,1,7,李敖有话说(14),节目、见、像、政府、古代、打电话、电话、所谓
曾文惠,亲属 / 财产债务 / 公共论战,亲属,99,14,14,1,1,李敖有话说(14),警察、法官、判决、儿子、法院、夫人、总统、所谓
林宪同,律师代理 / 社会案件,律师代理,99,14,14,1,2,李敖有话说(14),律师、总统、代理、告发、控告、所谓、记者、国民党
王世坚,政治人物 / 媒体,政治人物,99,14,14,1,5,李敖有话说(14),民进党、法院、委员、找我、助理、告诉我、问我、记者
王宠惠,司法人员 / 公职人员 / 政治人物 / 选举助选 / 历史类比引用,司法人员,99,14,14,1,3,李敖有话说(14),部长、院长、法院、总统、国民党、见、政府、告诉我
王幸男,政治人物 / 诉讼 / 公共论战,政治人物,99,14,14,1,2,李敖有话说(14),委员、国民党、政治、法院、总统、节目、电视、将军
王建煊,政治人物 / 公共论战,政治人物,99,14,14,1,3,李敖有话说(14),总统、市长、院长、部长、法院、所谓、国民党、先生
能当选,政治人物 / 公共论战 / 亲属,政治人物,99,14,14,1,12,李敖有话说(14),选举、所谓、民进党、总统、政治、国民党、县长、儿子
蔡同荣,政治人物 / 媒体 / 财产债务 / 诉讼 / 公共论战,政治人物,99,14,14,1,4,李敖有话说(14),委员、民进党、主席、院长、法院、见、辩护、立委
詹永杰,朋友 / 同学,朋友,99,14,14,1,3,李敖有话说(14),见、朋友、同学、同班、电视、老师、一起、政府
邓丽君,文艺音乐 / 创作资料协助 / 公共论战,文艺音乐,99,14,14,1,3,李敖有话说(14),记者、碰到、朋友、妈妈、将军、所谓
郭国基,政治人物 / 公共论战,政治人物,99,14,14,1,3,李敖有话说(14),国民党、法院、脚镣、委员、总统、财产、记者、先生
释迦牟尼,宗教人物 / 神交引用,宗教人物,99,14,14,1,7,李敖有话说(14),古代、所谓、像、主义、电视、诗
金素梅,出版 / 政治人物,待复核,99,14,10,1,4,李敖有话说(14),报纸、朋友、委员、法院、爸爸、妈妈、教授、问我
钱思亮,学术 / 学术行政 / 公共论战,学术,99,14,14,1,6,李敖有话说(14),大学、研究、中央研究院、台大、院长、朋友、见、像
阎伯川,出版 / 公共论战,待复核,99,14,8,1,6,李敖有话说(14),先生、出版、政治、总统、夫人
黄菊文,出版 / 编辑 / 创作资料协助,出版,99,14,14,1,3,李敖有话说(14),发行、朋友、书里、出版社、出版、像
严停云,出版 / 亲属 / 姻亲 / 公共论战,出版,99,13,13,1,3,李敖有话说(13),太太、妹妹、老师、女士、夫人、儿子、女儿、嫁给
利者,公共论战,待复核,99,13,7,1,9,李敖有话说(13),共产党、法院、国民党、民进党、市长、政府
国人讲,政治人物,待复核,99,13,8,1,12,李敖有话说(13),政府、哲学、大学、朋友、宣传、产权、财产、总统
孙运璿,政治人物 / 公职人员 / 公共论战 / 通信 / 历史类比引用,政治人物,99,13,13,1,2,李敖有话说(13),院长、总统、所谓、见、法院、国民党
巴顿,军事人物 / 神交引用,军事人物,99,13,13,1,6,李敖有话说(13),将军、一起、总统、参谋、文学、像
张明仁,出版 / 诗文出处 / 历史类比引用,出版,99,13,13,1,5,李敖有话说(13),读、张明仁编的、出版、一起、古代、先生、古人、张明仁先生所编
朱高正,政治人物 / 公共论战 / 党务宣传,政治人物,99,13,13,1,3,李敖有话说(13),委员、法院、选举、所谓、名言、国民党、共产党、政治
萧伯纳,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,13,13,1,10,李敖有话说(13),文学、所谓、告诉我、政治、宣传、见、古代、财产
谢东闵,政治人物 / 公共论战,政治人物,99,13,13,1,8,李敖有话说(13),主席、政治、市长、委员、国民党、像、见、寄给
鲍威尔,媒体 / 亲属 / 政治人物,媒体,99,13,12,1,6,李敖有话说(13),电视、爸爸、见、所谓、市长、共产党、节目、台独
丁慰慈,刑求受害,刑求受害,99,12,12,1,2,李敖有话说(12),国民党、刑求、办案人员
乔治·马歇尔,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,99,12,12,1,4,李敖有话说(12),将军、国民党、共产党、政治、见、妻、娶、结婚
公子纠,亲属,待复核,99,12,5,1,2,李敖有话说(12),哥哥、朋友
吕正操,军事人物 / 见面,军事人物,99,12,12,1,3,李敖有话说(12),将军、见、共产党、拜访、女儿、部长、晤、告诉我
启功,学术 / 诗文出处 / 文艺音乐 / 历史类比引用 / 神交引用,学术,99,12,12,1,6,李敖有话说(12),像、先生、诗、学者、女儿、到我家、家里
吴汉,历史类比引用 / 神交引用 / 军事人物 / 政治人物,历史类比引用,99,12,12,1,3,李敖有话说(12),将军、节目、宣传、碰到、问我
宋教仁,政治人物 / 神交引用,政治人物,99,12,12,1,3,李敖有话说(12),总统、国民党、民进党、选举
张仪,政治人物 / 神交引用,政治人物,99,12,12,1,1,李敖有话说(12),见、学生、古代、朋友、同学
弥尔顿,诗文出处 / 政治异议者 / 历史类比引用 / 神交引用,诗文出处,99,12,12,1,3,李敖有话说(12),部长、总统、政治、太太、诗
撒切尔夫人,政治人物 / 历史类比引用 / 神交引用,政治人物,99,12,12,1,4,李敖有话说(12),夫人、见、共产党、像、监狱、先生
朱镕基,政治人物 / 公职人员 / 公共论战,政治人物,99,12,12,1,4,李敖有话说(12),选举、见、见证、像、总统、所谓、政治、节目
林洋港,司法人员 / 公职人员 / 政治人物 / 诉讼 / 公共论战,司法人员,99,12,12,1,8,李敖有话说(12),国民党、法院、院长、部长、像、政治、总统、见
汤如炎,学术行政,待复核,99,12,5,1,2,李敖有话说(12),委员、国民党、所谓、院长、学生、像
罗稷南,亲属 / 政治人物 / 神交引用,亲属,99,12,12,1,2,李敖有话说(12),主席、儿子、说过、出版、书店、先生、一起、书里
胡适立,学术 / 神交引用,学术,99,12,12,1,3,李敖有话说(12),像、大学、北大、共产党、历史上、总统、电视、著作
苏起,政治人物 / 学术 / 公共论战,政治人物,99,12,12,1,7,李敖有话说(12),委员、节目、电视、总统、同仁、法院、书里、立委
那人家,朋友 / 公共论战 / 神交引用,待复核,99,12,8,1,12,李敖有话说(12),问我、政治、像、国民党、思想、书里、文学、送我
亚里士多德,学术 / 神交引用,学术,99,11,11,1,5,李敖有话说(11),像、哲学、老师、教授、太太、见、台大、学生
吴思远,媒体 / 见面 / 财产债务,媒体,99,11,9,1,2,李敖有话说(11),朋友、导演、节目、认识、电视、一起、土地、像
国货,神交引用,待复核,99,11,5,1,5,李敖有话说(11),见、古代、说过、国民党、共产党、土地、市长
姚从吾,师生 / 学术 / 见面 / 创作资料协助,师生,99,11,11,1,5,李敖有话说(11),老师、大学、教授、先生、同学、一起、学生、读
孔祥熙,政治人物 / 公职人员 / 财产债务 / 公共论战 / 历史类比引用,政治人物,99,11,11,1,7,李敖有话说(11),嫁给、太太、院长、共产党、政府、部长、国民党、老师
宁恩承,亲属,亲属,99,11,6,1,1,李敖有话说(11),家里、妈妈、大学、北大
宋哲元,军事人物 / 政治人物 / 历史类比引用,军事人物,99,11,11,1,2,李敖有话说(11),军长、将军、委员、政府、像、国民党、师长、支票
宣布说,政治人物,待复核,99,11,6,1,9,李敖有话说(11),政府、像、总统、共产党、记者、台独、国民党、民进党
居浩然,诗文出处 / 学术 / 出版 / 朋友 / 公共论战,诗文出处,99,11,11,1,3,李敖有话说(11),女儿、儿子、朋友、大学、诗、见、弟弟、先生
文字有,见面,待复核,99,11,5,1,9,李敖有话说(11),一起、电视、见、批评、朋友、教授、大学、诗
林义雄,政治人物 / 政治异议者 / 人权救援 / 社会案件 / 亲属 / 公共论战,政治人物,99,11,11,1,5,李敖有话说(11),民进党、主席、支票、委员、太太、所谓、政治、国民党
林云说,姻亲 / 同学,待复核,99,11,6,1,4,李敖有话说(11),同学、结婚、妻、认识
梁实秋,学术 / 出版 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,11,11,1,8,李敖有话说(11),家里、文学、大学、教授、研究、台大、中央研究院、跟我说
江泽民,政治人物 / 公共论战,政治人物,99,11,11,1,10,李敖有话说(11),像、主席、国民党、请他、将军、节目、诗、一起
空心思,见面 / 公共论战 / 姻亲,待复核,99,11,8,1,9,李敖有话说(11),国民党、诗、一起、主义、离婚、太太、像、法院
罗家伦,学术 / 学术行政 / 政治人物,学术,99,11,11,1,6,李敖有话说(11),国民党、大学、学生、院长、认识、北大、教授、像
罗马,朋友 / 神交引用,朋友,99,11,10,1,7,李敖有话说(11),朋友、所谓、见、主席、告诉我、思想、书里、像
苏联跟,政治人物 / 神交引用,待复核,99,11,8,1,11,李敖有话说(11),所谓、总统、告诉我、国民党、部长、电报、一起、共产党
蒋梦麟,学术 / 政治人物 / 见面 / 公共论战,学术,99,11,11,1,4,李敖有话说(11),北大、大学、认识、教授、学生、共产党、研究、台大
蔡志煌,媒体,媒体,99,11,11,1,2,李敖有话说(11),家里、司令、爸爸、代理、法院、主席、立委、民进党
霍姆斯,司法人员 / 诗文出处 / 历史类比引用 / 神交引用,司法人员,99,11,11,1,6,李敖有话说(11),法官、像、见、思想
黄少谷,政治人物 / 司法人员 / 公共论战 / 通信,政治人物,99,11,11,1,6,李敖有话说(11),院长、法院、儿子、台大、国民党、教授、妻、一起
黎元洪,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,99,11,11,1,5,李敖有话说(11),总统、序、政治、一起、像、国民党、政府、学生
党党纲,公共论战 / 政治人物,公共论战,99,10,10,1,8,李敖有话说(10),民进党、台独、总统、主席、国民党、像、书里、支票
国字,见面,待复核,99,10,10,1,4,李敖有话说(10),认识、所谓、节目、见、研究、学术、历史上
国所谓,神交引用 / 见面,神交引用,99,10,10,1,10,李敖有话说(10),所谓、哲学、像、见、产权、财产、主义、请他
居正,政治人物 / 司法人员 / 学术行政 / 历史类比引用,政治人物,99,10,10,1,5,李敖有话说(10),参谋、国民党、院长、脚镣、儿子、司令、委员、共产党
山重水,神交引用,待复核,99,10,6,1,3,李敖有话说(10),诗、朋友、节目、见
张鸿学,政治人物 / 公共论战,政治人物,99,10,10,1,2,李敖有话说(10),法院、委员、国民党、名言、政治、共产党
明星做,姻亲 / 政治人物,姻亲,99,10,9,1,9,李敖有话说(10),主席、妻、像、导演、朋友、说过、太太
李凤姐,亲属 / 公共论战 / 神交引用,待复核,99,10,6,1,3,李敖有话说(10),国民党、说过、见、见到、母亲、儿子、像、妈妈
汪敬煦,军事人物 / 见面 / 姻亲,军事人物,99,10,10,1,3,李敖有话说(10),见、师长、台独、见面、将军、国民党、老师、朋友
牛羊,见面,见面,99,10,10,1,2,李敖有话说(10),见、诗、读、见到、古代
简瑞甫,朋友 / 财产债务,朋友,99,10,10,1,3,李敖有话说(10),朋友、请他、报导、记者、杂志、先生、见、主编
胡搅蛮,公共论战,待复核,99,10,8,1,4,李敖有话说(10),告诉我、台独、碰到、批评
胡适讲,政治人物,待复核,99,10,7,1,10,李敖有话说(10),杂志、朋友、节目、国民党、批评、院长、委员、政府
胡金铨,媒体 / 见面,媒体,99,10,9,1,5,李敖有话说(10),导演、朋友、同学、认识、像、跟我说、节目、学生
花招,政治人物 / 公共论战,政治人物,99,10,8,1,9,李敖有话说(10),总统、将军、民进党、报纸、国民党、政府、查禁、选举
萧万长,政治人物 / 公共论战,政治人物,99,10,10,1,4,李敖有话说(10),总统、国民党、所谓、选举、记者、告诉我、委员、一起
解真相,神交引用,待复核,99,10,9,1,7,李敖有话说(10),节目、诗、朋友、政治、像、思想、所谓
马君武,学术 / 诗文出处 / 公共论战 / 历史类比引用,学术,99,10,10,1,3,李敖有话说(10),诗、大学、老师、秘书、总统、像、教授
叶菊兰,政治人物 / 选举助选 / 公共论战,政治人物,99,9,9,1,4,李敖有话说(9),院长、杂志、民进党、市长、太太、一起、代理、法庭
吴忠信,同案狱友 / 政治异议者 / 刑求受害,同案狱友,99,9,9,1,1,李敖有话说(9),政府、委员、国民党、所谓、主席、院长
唐德刚,学术 / 诗文出处 / 出版 / 见面,学术,99,9,9,1,4,李敖有话说(9),教授、朋友、总统、所谓、先生、节目、结婚
姚嘉文,政治人物 / 政治异议者 / 公共论战,政治人物,99,9,9,1,4,李敖有话说(9),所谓、政府、律师、院长、民进党、台独、一起、国民党
广场,政治人物,政治人物,99,9,7,1,7,李敖有话说(9),总统、政府、选举、所谓、市长、节目
李济,学术 / 学术行政 / 公共论战,学术,99,9,9,1,3,李敖有话说(9),共产党、儿子、国民党、太太、一起、主席、委员、研究
林云二,学术 / 见面,学术,99,9,8,1,1,李敖有话说(9),北大、节目、认识、古代、学生、爸爸、学术、像
江蓝生,神交引用 / 师生,待复核,99,9,6,1,2,李敖有话说(9),节目、先生、读、老师、见、寄给、电视、学者
汤耀明,政治人物,政治人物,99,9,9,1,3,李敖有话说(9),部长、将军、论文、像、碰到、法院
王定国,诗文出处 / 历史类比引用,诗文出处,99,9,9,1,2,李敖有话说(9),将军、女士、太太、共产党、见、朋友、晤、夫人
王方宇,师生,师生,99,9,8,1,1,李敖有话说(9),教授、主义、国民党
秦孝仪,学术行政 / 政治人物 / 出版 / 出版管制 / 公共论战 / 历史类比引用,学术行政,99,9,9,1,7,李敖有话说(9),国民党、见、院长、秘书、总统、委员、思想、主编
纪昀,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,9,9,1,1,李敖有话说(9),政府、思想、部长、碰到、结婚、儿子、古代、书里
苏秦,政治人物 / 神交引用,政治人物,99,9,9,1,1,李敖有话说(9),学生、古代、见、同学
通吃,政治人物,政治人物,99,9,7,1,9,李敖有话说(9),市长、选举、国民党、诗、像、总统、所谓、家里
那李敖,公共论战 / 政治人物,公共论战,99,9,7,1,9,李敖有话说(9),国民党、总统、研究、法院、所谓、像、杂志、文星
那表示,神交引用,神交引用,99,9,6,1,8,李敖有话说(9),像、国民党、共产党、思想、老师、哥哥、弟弟、太太
邵主任,学术 / 政治人物,待复核,99,9,6,1,5,李敖有话说(9),国民党、委员、博士、史学、哲学、研究、共产党、节目
钱穆故,学术,学术,99,9,9,1,4,李敖有话说(9),大学、节目、一起、师母、市长、家里、学者、史学
阎王,虚拟人物 / 宗教人物 / 历史类比引用 / 神交引用,虚拟人物,99,9,9,1,4,李敖有话说(9),碰到、像、刑求、见
陈境圳,师生 / 医疗照护 / 财产信托 / 财产债务 / 见面,师生,99,9,9,1,4,李敖有话说(9),学生、妈妈、告诉我、太太、先生、助理、法院、电视
陈鼓应,学术 / 师生 / 同学 / 公共论战,学术,99,9,9,1,3,李敖有话说(9),同学、教授、朋友、哲学、请我、大学、台大、老师
陶百川,司法人员 / 公职人员 / 公共论战 / 历史类比引用,司法人员,99,9,9,1,3,李敖有话说(9),委员、见、总统、国民党、所谓、警备总部、朋友
陶英惠,同学 / 学术 / 通信 / 见面,同学,99,9,9,1,3,李敖有话说(9),先生、研究、中央研究院、同学、朋友、大学、请我、同班
马占山,军事人物 / 政治人物 / 历史类比引用,军事人物,99,9,9,1,5,李敖有话说(9),将军、国民党、政府、父亲、爸爸、像、共产党、所谓
高压电,媒体 / 公共论战,媒体,99,9,7,1,5,李敖有话说(9),共产党、电视、告诉我、委员、报人、说过、研究、中央研究院
黄光彩,学术 / 公共论战,学术,99,9,9,1,1,李敖有话说(9),大学、部长、所谓、所长、法院、代理、秘书、报纸
黄芳彦,学术行政 / 神交引用 / 政治人物,学术行政,99,9,9,1,1,李敖有话说(9),总统、所谓、秘书、院长、儿子、律师
乔治五,律师代理,律师代理,99,8,6,1,3,李敖有话说(8),律师、朋友、见、节目、说过
亚当斯,政治人物,政治人物,99,8,6,1,3,李敖有话说(8),总统、法官、朋友
刘必跟,诉讼 / 证人见证,诉讼,99,8,8,1,1,李敖有话说(8),法官、法院、问我、导演、像、办案人员、警总
史密斯,政治人物 / 创作资料协助 / 历史类比引用,政治人物,99,8,8,1,1,李敖有话说(8),总统、太太、夫人、政治、名言
史迪威,军事人物 / 政治人物 / 公共论战 / 神交引用,军事人物,99,8,8,1,1,李敖有话说(8),将军、参谋
吴彰炯,情治警务 / 军事人物 / 刑求人员,情治警务,99,8,8,1,3,李敖有话说(8),中将、将军、司令、保安处、太太、见、儿子、女儿
吴铁城,政治人物 / 公职人员 / 诗文出处 / 出版管制 / 历史类比引用,政治人物,99,8,8,1,5,李敖有话说(8),秘书、国民党、党部、将军、总统、大学、部长、共产党
周书楷,政治人物 / 公职人员 / 公共论战,政治人物,99,8,8,1,5,李敖有话说(8),部长、所谓、告诉我、台独
埃莉诺·罗斯福,政治人物 / 人权救援 / 公共论战 / 神交引用,政治人物,99,8,8,1,1,李敖有话说(8),夫人、记者、见、总统、宣传、思想
安全人,亲属,亲属,99,8,7,1,7,李敖有话说(8),见、儿子、女儿、管理员、像、总统、借钱、报纸
家吃饭,政治人物,政治人物,99,8,6,1,4,李敖有话说(8),国民党、共产党、总统、所谓、委员、碰到、院长、报纸
尹俊,情治警务 / 军事人物 / 历史类比引用,情治警务,99,8,8,1,2,李敖有话说(8),师长、司令、将军、国民党、所谓、中将、一起
师性格,律师代理,律师代理,99,8,8,1,2,李敖有话说(8),律师、像、辩护、总统、院长、委员
常能干,政治人物,政治人物,99,8,7,1,7,李敖有话说(8),部长、政府、国民党、主席、所谓、母亲、儿子、像
彭敏明,政治人物 / 公共论战,政治人物,99,8,8,1,3,李敖有话说(8),民进党、总统、台独、像、国民党、所谓、见、共产党
时分手,情感,情感,99,8,8,1,2,李敖有话说(8),分手、哲学、一起、情人
歌德,诗文出处 / 历史类比引用 / 神交引用,诗文出处,99,8,8,1,2,李敖有话说(8),文学、朋友、女儿、太太、爱上、研究、思想、情人
毛流浪,见面 / 出版,待复核,99,8,7,1,2,李敖有话说(8),出版、见、一起、报纸、国民党
洪炎秋,学术 / 出版 / 公共论战,学术,99,8,8,1,2,李敖有话说(8),教授、台大、研究、大学、中央研究院、北大、朋友、学生
满街皆,神交引用,神交引用,99,8,8,1,1,李敖有话说(8),思想、古代、节目、产权、财产、著作
笛卡儿,学术 / 科学家 / 历史类比引用 / 神交引用,学术,99,8,8,1,1,李敖有话说(8),思想、部长、打电话、电话、主席、国民党、委员、发行
苏格拉底,学术 / 历史类比引用 / 神交引用,学术,99,8,8,1,3,李敖有话说(8),像、哲学、太太、历史上、学生、思想
薛仁贵,虚拟人物,虚拟人物,99,8,8,1,1,李敖有话说(8),将军
车追汽,公共论战 / 神交引用,公共论战,99,8,7,1,7,李敖有话说(8),共产党、比喻、像、告诉我、部长、节目、军购、所谓
都失败,媒体 / 政治人物,待复核,99,8,5,1,8,李敖有话说(8),总统、选举、将军、政治、节目、电视、所谓
金花,见面,待复核,99,8,8,1,2,李敖有话说(8),认识、攻击、书里、访问、太太、家里
陈哲男,监狱行政,监狱行政,99,8,7,1,3,李敖有话说(8),秘书、民进党、总统、所谓、序、院长、律师、像
陈长文,学术 / 公共论战,学术,99,8,8,1,1,李敖有话说(8),律师、军购、见、见证、事务、部长、参谋、政治
从马英,政治人物,待复核,99,7,5,1,7,李敖有话说(7),国民党、爸爸、将军、市长、选举、民进党、主席、陪他
侯君集,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,99,7,7,1,1,李敖有话说(7),像、见、参谋、儿子、书里
全部退,政治人物 / 朋友,政治人物,99,7,6,1,4,李敖有话说(7),委员、主席、法院、交情、送我
刘半农,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,7,7,1,2,李敖有话说(7),太太、大学、访问、教授、文学、告诉我、历史上
刘绍唐,出版 / 媒体 / 师生 / 见面 / 通信 / 公共论战 / 创作资料协助,出版,99,7,7,1,2,李敖有话说(7),杂志、传记、文学、碰到、将军、国民党、朋友、学生
刘维斌,证人见证 / 财产信托,证人见证,99,7,7,1,3,李敖有话说(7),导演、朋友、记者、记者招待会、见、嫁给、所谓、一起
卢彦如,司法人员,司法人员,99,7,7,1,1,李敖有话说(7),法官、判决、像、法院、见、警察、告诉我
台独说,师生 / 党务宣传,师生,99,7,7,1,1,李敖有话说(7),台独、教授、宣传、主席、委员、国民党、所谓、投稿
叶翔之,政治人物 / 军事人物 / 党务宣传,政治人物,99,7,7,1,2,李敖有话说(7),将军、老师、国民党、少将
尼采,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,7,7,1,4,李敖有话说(7),哲学、像、研究、思想、学术、读、作品、主义
时成立,神交引用 / 政治人物,神交引用,99,7,6,1,5,李敖有话说(7),委员、像、所谓、院长、国民党、共产党、出版、总统
杭立武,见面 / 师生,见面,99,7,7,1,2,李敖有话说(7),部长、访问、大学、国民党、出版、学生、先生、授课
欧洲去,政治人物,政治人物,99,7,5,1,7,李敖有话说(7),国民党、主席、总统、像、家里、节目、将军
潘毓刚,科学家 / 学术 / 朋友 / 通信 / 见面 / 公共论战,科学家,99,7,7,1,4,李敖有话说(7),妈妈、朋友、博士、像、大学、共产党、古代、教授
王柏龄,军事人物 / 公职人员 / 公共论战 / 历史类比引用,军事人物,99,7,7,1,3,李敖有话说(7),将军、朋友、见
约翰·马歇尔,司法人员 / 政治人物 / 历史类比引用 / 神交引用,司法人员,99,7,7,1,2,李敖有话说(7),法官、总统、寄给、节目、法院
胡志强,学术 / 政治人物 / 公共论战,学术,99,7,7,1,5,李敖有话说(7),部长、市长、国民党、所谓、太太、政府、选举、民进党
苏联签,政治人物,政治人物,99,7,6,1,6,李敖有话说(7),所谓、部长、序、国民党、批评、政府、院长、共产党
荀子,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,7,7,1,5,李敖有话说(7),法官、所谓
蔡明宪,军事人物 / 政治人物 / 公共论战,军事人物,99,7,7,1,3,李敖有话说(7),部长、委员、民进党、国民党、中将、引用、爸爸、杂志
蔡松坡,政治人物 / 师生,政治人物,99,7,6,1,3,李敖有话说(7),总统、将军、学生、节目
蔡炯敦,司法人员,司法人员,99,7,7,1,1,李敖有话说(7),法官、判决、法院、见、像、警察、告诉我
蔡锷,军事人物 / 政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用 / 神交引用,军事人物,99,7,7,1,3,李敖有话说(7),将军、总统、节目、学生
邓振球,司法人员,司法人员,99,7,7,1,1,李敖有话说(7),法官、判决、像、本院、法院、见、警察、告诉我
郭廷亮,同案狱友 / 军事人物 / 社会案件 / 证人见证,同案狱友,99,7,7,1,2,李敖有话说(7),上校、国民党、儿子、特务、将军、像
闻一多,学术 / 诗文出处 / 政治异议者 / 历史类比引用 / 神交引用,学术,99,7,7,1,5,李敖有话说(7),国民党、教授、主义、思想、诗、大学、特务、北大
韩毅雄,医疗照护 / 学术 / 同学 / 朋友,医疗照护,99,7,7,1,3,李敖有话说(7),大学、台大、朋友、问我、同学
高度,公共论战,待复核,99,7,7,1,4,李敖有话说(7),共产党、家里、宣传、老师、太太
魏德迈,军事人物 / 历史类比引用 / 神交引用,军事人物,99,7,7,1,2,李敖有话说(7),将军、告诉我
魏道明,政治人物 / 公职人员 / 历史类比引用,政治人物,99,7,7,1,4,李敖有话说(7),主席、见、见面、认识、政府、所谓、司令、问我
丘宏达,学术 / 司法人员 / 同学 / 公共论战,学术,99,6,6,1,2,李敖有话说(6),国民党、儿子、同学、大学、司法行政部、军法、部长、像
严老师,师生,师生,99,6,6,1,1,李敖有话说(6),老师、见、认识、共产党、学生、名言、交情、找他
二郎神,虚拟人物 / 宗教人物,虚拟人物,99,6,6,1,2,李敖有话说(6),
元凶,公共论战,待复核,99,6,5,1,4,李敖有话说(6),政治、太太、司令、国民党
公墓,姻亲,姻亲,99,6,5,1,5,李敖有话说(6),告诉我、夫人、总统、将军、弟弟、警察、采访
卢梭,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,99,6,6,1,2,李敖有话说(6),哲学、思想、节目
吴悦石,朋友,朋友,99,6,6,1,1,李敖有话说(6),朋友、先生、送我
国作家,媒体,待复核,99,6,4,1,5,李敖有话说(6),节目、研究、像、所谓
埃德加·斯诺,媒体 / 诗文出处 / 公共论战 / 历史类比引用,媒体,99,6,6,1,5,李敖有话说(6),像、教授、大学、访问、读、主席
夏君璐,亲属 / 师生 / 见面 / 通信 / 医疗照护,亲属,99,6,6,1,3,李敖有话说(6),师母、老师、太太、写信、见、请他、见证、证人
姚勇来,媒体 / 同案狱友 / 政治异议者 / 被害人,媒体,99,6,6,1,1,李敖有话说(6),律师、辩护、认识、太太、刑求、杂志、写信、同案
小罗斯福,政治人物 / 公职人员 / 历史类比引用,政治人物,99,6,6,1,3,李敖有话说(6),总统、认识、朋友、总干事
居正做,看守戒护 / 学术行政 / 军事人物,看守戒护,99,6,6,1,4,李敖有话说(6),参谋、司令、脚镣、手铐、院长、所谓、访问、法院
张自忠,军事人物 / 烈士殉难 / 历史类比引用,军事人物,99,6,6,1,5,李敖有话说(6),将军、像、支票、军长、国民党、共产党
强奸民,公共论战,待复核,99,6,4,1,2,李敖有话说(6),访问、电视、军购、所谓、台独
托尔斯泰,神交引用,神交引用,99,6,6,1,4,李敖有话说(6),文学、传记、作品、像、共产党
杨锦铨,师生,师生,99,6,6,1,4,李敖有话说(6),老师、碰到、学生、请他、朋友、送我
林太乙,亲属 / 姻亲,亲属,99,6,6,1,2,李敖有话说(6),女儿、女士、见、主编、读、结婚、一起、写信
