姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
钱穆,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,89,8,8,1,3,挑战李敖(8),学者、书里、古代、学术、教授、夫人、律师、大学
冈村宁次,军事人物 / 神交引用,军事人物,89,7,7,1,2,挑战李敖(7),将军、国民党、参谋、访问、出版、书里
张福淙,财产债务 / 邻居 / 社会案件 / 创作资料协助,财产债务,89,7,7,1,3,挑战李敖(7),朋友、委员、报导、写信、学者、经费、研究、中央研究院
赵紫阳,政治人物 / 公共论战,政治人物,89,7,7,1,1,挑战李敖(7),学生、政府、共产党
三毛,文艺音乐 / 出版 / 见面 / 公共论战,文艺音乐,89,6,6,1,5,挑战李敖(6),朋友、查禁、哲学、恋爱、老师、碰到、像、思想
林正杰,政治人物 / 媒体 / 公共论战 / 通信 / 情感,政治人物,89,6,6,1,3,挑战李敖(6),法院、委员、警察、民进党
连震东,亲属 / 财产债务 / 历史类比引用,亲属,89,6,6,1,2,挑战李敖(6),爸爸、儿子、国民党、财产、房地、总统、将军
吴敬恒,学术 / 政治人物 / 公共论战 / 历史类比引用,学术,89,5,5,1,1,挑战李敖(5),老师、国民党、所谓、家里、到我家、我家来
张秀政,财产债务 / 创作资料协助 / 公共论战,财产债务,89,5,5,1,4,挑战李敖(5),总统、法官、像、仓储、儿子、国民党、土地、判决
徐志摩,诗文出处 / 历史类比引用 / 神交引用,诗文出处,89,5,5,1,2,挑战李敖(5),读、电视、总统、说过、像、古代、诗、离婚
杜勒斯,政治人物 / 公职人员 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,89,5,5,1,2,挑战李敖(5),书里、政治、见、研究、总统、记者
汪笨湖,媒体 / 公共论战,媒体,89,5,5,1,4,挑战李敖(5),节目、打电话、电话、像、朋友、见
洪秀全,政治人物 / 宗教人物 / 神交引用,政治人物,89,5,5,1,1,挑战李敖(5),节目、弟弟、哥哥
刘焕荣,社会案件,社会案件,89,4,4,1,1,挑战李敖(4),监狱、看守所、台北监狱、台北看守所、像
李立柏,军事人物 / 情治警务 / 学术行政 / 公共论战,军事人物,89,4,4,1,2,挑战李敖(4),司令、大学、院长、国民党、研究、中央研究院、女儿、爸爸
沈君山,学术 / 学术行政 / 党务宣传 / 机构警卫 / 公共论战,学术,89,3,3,1,2,挑战李敖(3),问我、爸爸、女儿、大学、电视、学者
林献堂,政治人物 / 诗文出处 / 历史类比引用 / 公共论战,政治人物,88,9,9,1,1,挑战李敖(9),节目、先生、主义
巴鲁克,政治人物 / 历史类比引用 / 神交引用,政治人物,88,7,7,1,6,挑战李敖(7),政治
叔本华,学术 / 神交引用,学术,88,6,6,1,2,挑战李敖(6),哲学、问我、政治
卓文君,历史类比引用 / 情感 / 神交引用,历史类比引用,88,4,4,1,2,挑战李敖(4),太太、像、古代
史非非,朋友 / 创作资料协助,朋友,88,4,4,1,1,挑战李敖(4),家里、像、结婚
杨虎城,军事人物 / 政治人物 / 公共论战 / 历史类比引用,军事人物,88,4,4,1,1,挑战李敖(4),女儿、秘书、国民党、像
谢瑞智,学术 / 公共论战,学术,88,4,4,1,2,挑战李敖(4),警察、像、大学、陪我、老师、教授、朋友
黄华成,出版 / 见面,出版,88,4,4,1,1,挑战李敖(4),认识、打电话、电话、见
崔蓉芝,亲属 / 见面 / 人权救援 / 公共论战,亲属,88,3,3,1,1,挑战李敖(3),嫁给、像、在座的崔蓉芝、相信陆铿一样
张镜湖,学术行政 / 诉讼,学术行政,88,3,3,1,2,挑战李敖(3),先生、打电话、电话、太太、国民党、请我、大学、主席
许荣棋,媒体 / 创作资料协助 / 公共论战,媒体,88,3,3,1,1,挑战李敖(3),请他、老师、许荣棋说他的身份有问题
陆铿,媒体 / 诗文出处 / 政治异议者 / 亲属 / 公共论战,媒体,88,3,3,1,1,挑战李敖(3),嫁给、像、在座的崔蓉芝、相信陆铿一样
郑成功,历史类比引用 / 军事人物 / 政治人物 / 神交引用,历史类比引用,87,7,7,1,3,挑战李敖(7),国民党、政府、像、共产党
黄玉娇,政治人物 / 政治异议者 / 公职人员 / 公共论战 / 选举助选 / 见面,政治人物,87,7,7,1,4,挑战李敖(7),民进党、政治、像、国民党、共产党、主席
司马懿,政治人物 / 军事人物 / 历史类比引用,政治人物,87,4,4,1,2,挑战李敖(4),见、见到、政治、像
周公,政治人物 / 学术 / 历史类比引用 / 神交引用,政治人物,87,4,4,1,2,挑战李敖(4),哥哥、弟弟、一起、书里、诗
张京育,媒体 / 公职人员 / 政治人物 / 出版管制 / 同学 / 公共论战,媒体,87,3,3,1,3,挑战李敖(3),发行、杂志、调查局、法务部、政战、警总、司令、政治
杨铁生,创作资料协助 / 财产债务 / 公共论战,创作资料协助,87,3,3,1,1,挑战李敖(3),发行、政府、先生、夫人、委托杨铁生先生
胡秋原,公共论战 / 诉讼 / 学术 / 出版 / 党务宣传 / 左派转向 / 诗文出处 / 历史类比引用,公共论战,87,3,3,1,3,挑战李敖(3),朋友、起诉、委员、国民党、读、像
赵德生,朋友 / 见面 / 创作资料协助 / 公共论战 / 诉讼,朋友,87,3,3,1,1,挑战李敖(3),朋友、总统、先生、赵德生先生从大陆北京来
赵铁头,称谓待考 / 公共论战,称谓待考,87,3,3,1,1,挑战李敖(3),见、认识、大学、赵铁头讲
黄季陆,政治人物 / 学术行政 / 公共论战 / 神交引用,政治人物,87,3,3,1,1,挑战李敖(3),部长、爸爸
汪道涵,政治人物 / 公职人员 / 公共论战,政治人物,86,15,15,1,10,挑战李敖(15),像、部长、见
韩信,军事人物 / 历史类比引用 / 神交引用,军事人物,86,5,5,1,2,挑战李敖(5),教授、大学、告诉我、朋友、读
邹美仪,媒体 / 文艺音乐 / 社会案件 / 创作资料协助 / 公共论战,媒体,86,4,4,1,2,挑战李敖(4),报导、杂志、国民党、有一位有名的演艺界人士叫做邹美仪、碰到
郑胜助,律师代理 / 诉讼 / 见面,律师代理,86,2,2,1,1,挑战李敖(2),律师、像、朋友、报纸
姚立明,学术 / 政治人物 / 公共论战,学术,85,5,5,1,2,挑战李敖(5),像、国民党、批评、见、攻击
孙春华,出版 / 见面,出版,85,4,4,1,1,挑战李敖(4),夫人、离婚、认识、朋友、政治
张温鹰,政治人物 / 党务宣传 / 公共论战,政治人物,85,4,4,1,4,挑战李敖(4),市长、女儿、民进党、报纸、国民党、县长
竺道生,宗教人物 / 神交引用,宗教人物,85,4,4,1,3,挑战李敖(4),诗、总统
艾登,政治人物 / 公共论战 / 神交引用,政治人物,85,4,4,1,2,挑战李敖(4),碰到、部长
苏起,政治人物 / 学术 / 公共论战,政治人物,85,4,4,1,3,挑战李敖(4),像、报纸、总统、国民党、见、访问、接见、委员
居里夫人,科学家 / 神交引用,科学家,85,3,3,1,2,挑战李敖(3),夫人、老师、教授、博士、学生
张忠谋,财产债务 / 公共论战,财产债务,85,3,3,1,3,挑战李敖(3),国民党、像、先生、请他、总统
武士嵩,媒体 / 军事人物 / 公共论战,媒体,85,3,3,1,1,挑战李敖(3),电视、中将、国民党、像
乾隆,历史类比引用 / 政治人物 / 神交引用,历史类比引用,84,6,6,1,4,挑战李敖(6),序、学者、部长、思想、所谓
吕洞宾,宗教人物 / 历史类比引用 / 神交引用,宗教人物,84,6,6,1,1,挑战李敖(6),一起
彭婉如,被害人 / 人权救援 / 社会案件 / 公共论战,被害人,84,5,5,1,1,挑战李敖(5),政治、请我、一起、选举、国民党、像
杜牧,诗文出处 / 历史类比引用 / 神交引用,诗文出处,84,4,4,1,2,挑战李敖(4),认识、古代、诗、像、古人、院长
钱其琛,政治人物 / 公共论战,政治人物,84,4,4,1,4,挑战李敖(4),见、共产党
吴相湘,师生 / 学术 / 见面 / 编辑 / 诗文出处 / 出版,师生,84,2,2,1,1,挑战李敖(2),老师、写信、总统
地藏菩萨,宗教人物 / 神交引用,宗教人物,83,9,9,1,3,挑战李敖(9),像、监狱、牢房、政治
李自成,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,83,7,7,1,1,挑战李敖(7),政府、所谓、告诉我、思想
光绪,政治人物 / 历史类比引用 / 神交引用,政治人物,83,6,6,1,2,挑战李敖(6),见、见到、历史上、比喻、主席
华兹华斯,诗文出处 / 历史类比引用 / 神交引用,诗文出处,83,4,4,1,3,挑战李敖(4),诗、哥哥、姐姐、一起、老师、像
于右任,政治人物 / 公职人员 / 选举助选 / 公共论战 / 历史类比引用,政治人物,82,5,5,1,1,挑战李敖(5),诗、像、市长
景延广,军事人物 / 公职人员 / 历史类比引用 / 神交引用,军事人物,82,4,4,1,1,挑战李敖(4),爸爸、儿子、历史上、像
宋七力,宗教人物 / 社会案件 / 财产债务 / 公共论战,宗教人物,82,3,3,1,2,挑战李敖(3),财产、总统、政府、宋七力事件
高斯,科学家 / 学术 / 神交引用,科学家,82,3,3,1,1,挑战李敖(3),老师
谭嗣同,政治异议者 / 学术 / 历史类比引用 / 神交引用,政治异议者,81,7,7,1,4,挑战李敖(7),市长、政府、总统、批评
玛利亚,宗教人物 / 历史类比引用 / 神交引用,宗教人物,81,5,5,1,4,挑战李敖(5),像、一起、同学、朋友、娶、古代
蒋廷黻,学术 / 政治人物 / 诗文出处 / 历史类比引用 / 公共论战 / 神交引用,学术,81,4,4,1,1,挑战李敖(4),总统、像、大学
包奕洪,朋友 / 创作资料协助 / 公共论战,朋友,81,3,3,1,2,挑战李敖(3),朋友、见、哥哥、找我、节目
林秀美,通信 / 创作资料协助 / 财产债务 / 公共论战,通信,81,3,3,1,1,挑战李敖(3),告诉我、广播、国民党、女士、林秀美女士，她提供了我一个内幕资料
齐世英,政治人物 / 政治异议者 / 出版 / 创作资料协助 / 证人见证 / 见面,政治人物,81,3,3,1,1,挑战李敖(3),请我、教授、爸爸、党部、先生
何应钦,军事人物 / 政治人物 / 公职人员 / 历史类比引用,军事人物,81,2,2,1,1,挑战李敖(2),将军、国民党、参谋、读、书里
魏京生,政治异议者 / 人权救援 / 公共论战 / 神交引用,政治异议者,80,9,9,1,1,挑战李敖(9),国民党、证人、批评、序、家里
白冰冰,媒体 / 亲属 / 社会案件 / 公共论战,媒体,80,5,5,1,2,挑战李敖(5),女儿、国民党
魏忠贤,历史类比引用 / 政治人物 / 神交引用,历史类比引用,80,5,5,1,2,挑战李敖(5),博士、古代、像、爸爸、仓储
张大千,文艺音乐 / 诗文出处 / 公共论战 / 历史类比引用 / 神交引用,文艺音乐,80,4,4,1,1,挑战李敖(4),研究
叶树姗,媒体 / 见面 / 公共论战,媒体,80,3,3,1,1,挑战李敖(3),访问、叶树姗的访问
吕安妮,媒体 / 学术 / 师生 / 见面 / 公共论战,媒体,80,3,3,1,1,挑战李敖(3),找我、朋友、学生、研究、台大、大学、法院、像
姚从吾,师生 / 学术 / 见面 / 创作资料协助,师生,80,2,2,1,2,挑战李敖(2),老师、教授、研究、台大、中央研究院、读、问我、先生
张光锦,同学 / 军事人物 / 朋友 / 见面,同学,80,2,2,1,2,挑战李敖(2),中将、认识、朋友、妈妈、总统
张正南,学术 / 公共论战,学术,80,2,2,1,1,挑战李敖(2),老师、教授、张正南教授
李明轩,学术 / 科学家 / 见面 / 创作资料协助,学术,80,2,2,1,1,挑战李敖(2),见、老师、教授、同学、台大、李明轩教授
李继成,律师代理 / 见面 / 创作资料协助 / 财产债务 / 公共论战,律师代理,80,2,2,1,1,挑战李敖(2),请他、律师、委员、请来李继成律师
葛树人,学术 / 见面 / 公共论战,学术,79,5,5,1,1,挑战李敖(5),所谓、像
白牡丹（戏曲人物）,虚拟人物 / 神交引用,虚拟人物,79,4,4,1,1,挑战李敖(4),一起
黎元洪,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,79,4,4,1,2,挑战李敖(4),总统、国民党
姚嘉文,政治人物 / 政治异议者 / 公共论战,政治人物,79,3,3,1,3,挑战李敖(3),主席、民进党、请他
黄老生,公职人员 / 出版管制 / 公共论战,公职人员,79,3,3,1,1,挑战李敖(3),市长、出版
吴俊才,学术 / 媒体 / 通信 / 创作资料协助 / 公共论战,学术,79,2,2,1,1,挑战李敖(2),老师、政治、政府、国民党
布鲁塔斯,历史类比引用 / 神交引用,历史类比引用,78,13,13,1,3,挑战李敖(13),像、朋友、教授、作品
杨贵妃,历史类比引用 / 情感 / 神交引用,历史类比引用,78,9,9,1,6,挑战李敖(9),古代、说过、像、历史上、国民党
泰戈尔,诗文出处 / 历史类比引用 / 神交引用,诗文出处,78,4,4,1,3,挑战李敖(4),诗、情人、老师、文学
毛泽覃,亲属 / 政治人物 / 神交引用,亲属,78,3,3,1,1,挑战李敖(3),弟弟、妹妹、儿子、国民党
秦慧珠,政治人物 / 公职人员 / 创作资料协助 / 公共论战,政治人物,78,3,3,1,2,挑战李敖(3),政治、像、写信、市长
霍建明,政治人物 / 公职人员 / 公共论战,政治人物,78,2,2,1,1,挑战李敖(2),请他、委员、部长、霍建明委员说
赵飞燕,历史类比引用 / 情感 / 神交引用,历史类比引用,77,8,8,1,6,挑战李敖(8),古代、说过、像、历史上
陆游,诗文出处 / 历史类比引用 / 神交引用,诗文出处,77,6,6,1,5,挑战李敖(6),诗、像
陈重光,媒体 / 公共论战,媒体,77,4,4,1,3,挑战李敖(4),告诉我、总统、像
余纪忠,媒体 / 出版 / 见面 / 朋友 / 诉讼 / 公共论战,媒体,77,3,3,1,3,挑战李敖(3),国民党、报纸、先生
张之洞,历史类比引用 / 政治人物 / 学术 / 出版 / 神交引用,历史类比引用,77,3,3,1,3,挑战李敖(3),见、所谓、先生、财产
朱婉清,公职人员 / 创作资料协助 / 公共论战,公职人员,77,3,3,1,2,挑战李敖(3),像、小姐、总统、爸爸
王惕吾,媒体 / 出版 / 财产债务 / 公共论战,媒体,77,3,3,1,3,挑战李敖(3),国民党、所谓、出版、台独
顾曲,历史类比引用 / 文艺音乐 / 神交引用,历史类比引用,76,8,8,1,2,挑战李敖(8),法官、见、律师、法院
黄遵宪,学术 / 政治人物 / 神交引用,学术,76,6,6,1,6,挑战李敖(6),诗
孙武,军事人物 / 历史类比引用 / 神交引用,军事人物,76,5,5,1,2,挑战李敖(5),书里、古代
孙膑,军事人物 / 历史类比引用 / 神交引用,军事人物,76,4,4,1,1,挑战李敖(4),书里、古代
石敬瑭,政治人物 / 军事人物 / 神交引用,政治人物,76,4,4,1,1,挑战李敖(4),儿子、爸爸
宋子文,政治人物 / 公职人员 / 财产债务 / 公共论战 / 历史类比引用,政治人物,76,3,3,1,1,挑战李敖(3),大舅子、历史上
方素敏,政治异议者 / 人权救援 / 社会案件 / 通信 / 亲属 / 公共论战,政治异议者,76,3,3,1,2,挑战李敖(3),太太、县长、民进党、夫人、宣传
黑格尔,学术 / 神交引用,学术,76,2,2,1,2,挑战李敖(2),哲学、政治、所谓、像
武则天,政治人物 / 历史类比引用 / 神交引用,政治人物,75,5,5,1,4,挑战李敖(5),像、政治、所谓、历史上、认识、朋友
戈尔巴乔夫,政治人物 / 公共论战 / 历史类比引用,政治人物,75,4,4,1,2,挑战李敖(4),访问、告诉我、像、土地、政府
朱元璋,政治人物 / 军事人物 / 历史类比引用 / 神交引用,政治人物,75,4,4,1,3,挑战李敖(4),儿子、政府
萨特,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,75,4,4,1,1,挑战李敖(4),像、主义
连家立,朋友 / 见面,朋友,75,4,4,1,4,挑战李敖(4),见、学生、史学、政治
尹俊,情治警务 / 军事人物 / 历史类比引用,情治警务,75,3,3,1,2,挑战李敖(3),哥哥、司令、总统、师长
王金平,政治人物 / 朋友 / 见面 / 通信 / 财产债务,政治人物,75,3,3,1,2,挑战李敖(3),院长、总统、市长、说过
蒋孝刚,亲属 / 财产债务 / 公共论战,亲属,75,3,3,1,2,挑战李敖(3),儿子、法院、政府
陈师孟,政治人物 / 公职人员 / 财产债务 / 公共论战,政治人物,75,3,3,1,2,挑战李敖(3),学生、国民党、像、所谓、教授、警察
叶明勋,财产债务 / 财产信托 / 通信,财产债务,75,2,2,1,1,挑战李敖(2),女儿、先生、家里
李国鼎,政治人物 / 公职人员 / 公共论战,政治人物,75,2,2,1,1,挑战李敖(2),院长、先生、认识、请我、总统、部长
杜甫,诗文出处 / 历史类比引用 / 神交引用,诗文出处,75,2,2,1,2,挑战李敖(2),诗、像
维纳斯,虚拟人物 / 宗教人物 / 情感 / 历史类比引用 / 神交引用,虚拟人物,74,5,5,1,3,挑战李敖(5),古代、像
荆轲,历史类比引用 / 神交引用,历史类比引用,74,5,5,1,1,挑战李敖(5),见
邵雍,学术 / 神交引用,学术,74,5,5,1,1,挑战李敖(5),所谓
李逸洋,政治人物 / 媒体 / 出版 / 公共论战 / 通信,政治人物,74,4,4,1,4,挑战李敖(4),上诉、朋友、杂志、著作
潘安,诗文出处 / 历史类比引用 / 神交引用,诗文出处,74,4,4,1,2,挑战李敖(4),古代、像
郑板桥,学术 / 文艺音乐 / 诗文出处 / 历史类比引用 / 神交引用,学术,74,3,3,1,2,挑战李敖(3),朋友、博士、秘书、总统、主席、委员
颜世锡,情治警务 / 公职人员 / 公共论战,情治警务,74,3,3,1,2,挑战李敖(3),警察、见、律师
何春蕤,学术 / 人权救援 / 公共论战,学术,74,2,2,1,2,挑战李敖(2),教授、大学、主义、像
江述凡,朋友 / 见面 / 通信 / 创作资料协助 / 文艺音乐,朋友,74,2,2,1,1,挑战李敖(2),先生、打电话、电话、朋友、告诉我、电视、政府
王家骅,证人见证 / 诉讼,证人见证,74,2,2,1,1,挑战李敖(2),秘书、国民党、爸爸
白居易,诗文出处 / 历史类比引用 / 神交引用,诗文出处,74,2,2,1,1,挑战李敖(2),太太、古代、诗
福特,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用 / 神交引用,政治人物,74,2,2,1,2,挑战李敖(2),教授、部长、像、认识
黄菊文,出版 / 编辑 / 创作资料协助,出版,74,2,2,1,1,挑战李敖(2),发行、出版社、朋友、出版、采访、先生
齐邦媛,学术 / 诗文出处 / 亲属 / 历史类比引用,学术,74,2,2,1,1,挑战李敖(2),请我、教授、爸爸
吴容明,政治人物 / 公职人员 / 选举助选 / 公共论战,政治人物,73,5,5,1,1,挑战李敖(5),国民党、一起
伊索,诗文出处 / 历史类比引用 / 神交引用,诗文出处,73,4,4,1,4,挑战李敖(4),比喻、上校
余陈月瑛,政治人物 / 公共论战,政治人物,73,4,4,1,3,挑战李敖(4),国民党、县长
张一中,公职人员 / 党务宣传 / 政治人物 / 公共论战 / 财产债务,公职人员,73,4,4,1,2,挑战李敖(4),像、国民党、见、批评
玛丽莲·梦露,媒体 / 神交引用,媒体,73,3,3,1,1,挑战李敖(3),总统、主义、所谓
陈梦谦,见面 / 创作资料协助 / 财产债务 / 公共论战,见面,73,3,3,1,1,挑战李敖(3),朋友、先生、研究
托尔斯泰,神交引用,神交引用,73,2,2,1,2,挑战李敖(2),文学、像
秦桧,政治人物 / 历史类比引用 / 神交引用,政治人物,73,2,2,1,1,挑战李敖(2),将军、院长
郭冠英,媒体 / 创作资料协助 / 公共论战,媒体,73,2,2,1,1,挑战李敖(2),碰到、朋友、先生、我的好朋友叫做郭冠英先生
黄石城,公职人员 / 政治人物 / 公共论战,公职人员,73,2,2,1,1,挑战李敖(2),先生、总统、委员、选举、朋友
苏轼,诗文出处 / 学术 / 历史类比引用 / 神交引用,诗文出处,72,6,6,1,4,挑战李敖(6),诗
海明威,诗文出处 / 历史类比引用 / 神交引用,诗文出处,72,4,4,1,3,挑战李敖(4),文学、像、诗
丁远超,媒体 / 公共论战,媒体,72,3,3,1,2,挑战李敖(3),批评
陈立夫,政治人物 / 党务宣传 / 出版 / 公职人员 / 选举助选 / 出版管制 / 公共论战 / 历史类比引用,政治人物,72,3,3,1,3,挑战李敖(3),国民党、财产、秘书、党部、主义
司马迁,历史类比引用 / 神交引用,历史类比引用,72,2,2,1,2,挑战李敖(2),教授、大学、比喻
马歇尔,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,72,2,2,1,1,挑战李敖(2),传记、将军
黄国书,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,72,2,2,1,1,挑战李敖(2),先生、朋友、将军、总统
观世音,虚拟人物 / 宗教人物 / 神交引用,虚拟人物,71,6,6,1,4,挑战李敖(6),读、总统
唐启明,公职人员 / 出版管制 / 通信 / 公共论战,公职人员,71,3,3,1,2,挑战李敖(3),像、序、研究、检察官、起诉
胡鸿仁,媒体 / 见面 / 公共论战,媒体,71,3,3,1,1,挑战李敖(3),所谓、像、先生
刘备,政治人物 / 军事人物 / 历史类比引用 / 公共论战,政治人物,70,5,5,1,3,挑战李敖(5),学生、记者
王莽,政治人物 / 公职人员 / 宗教人物 / 历史类比引用 / 神交引用,政治人物,70,5,5,1,2,挑战李敖(5),诗、批评
陈仪,政治人物 / 军事人物 / 公共论战 / 历史类比引用 / 神交引用,政治人物,70,4,4,1,2,挑战李敖(4),财产、广播、政府、像
孙科,政治人物 / 公职人员 / 选举助选 / 公共论战 / 历史类比引用,政治人物,70,3,3,1,1,挑战李敖(3),儿子、总统、选举
纪昀,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,70,3,3,1,1,挑战李敖(3),学者、部长、思想
蒋方良,亲属 / 历史类比引用 / 公共论战,亲属,70,3,3,1,1,挑战李敖(3),儿子
冯定国,政治人物 / 朋友 / 见面,政治人物,70,2,2,1,2,挑战李敖(2),像、立委、委员
陈查某,财产债务 / 公款经费 / 公共论战,财产债务,70,2,2,1,1,挑战李敖(2),父亲、儿子、委员、节目
姜太公,政治人物 / 军事人物 / 神交引用,政治人物,69,4,4,1,3,挑战李敖(4),总统
林青霞,媒体 / 见面,媒体,69,3,3,1,2,挑战李敖(3),像、认识、回信、思想
克利夫兰,政治人物 / 主剧情人物 / 小说剧本人物 / 历史类比引用,政治人物,69,2,2,1,1,挑战李敖(2),妈妈、总统、爸爸
张建邦,政治人物 / 财产债务 / 公共论战,政治人物,69,2,2,1,2,挑战李敖(2),教授、大学、脚镣、手铐
刘辰旦,同案狱友 / 政治异议者 / 创作资料协助 / 公共论战,同案狱友,68,3,3,1,1,挑战李敖(3),国民党、同案
郭婉容,公职人员 / 政治人物 / 公共论战,公职人员,68,3,3,1,2,挑战李敖(3),法院、民进党、像、总统
刘贡父,诗文出处 / 历史类比引用 / 神交引用,诗文出处,68,2,2,1,1,挑战李敖(2),朋友、儿子、古人
埃莉诺·罗斯福,政治人物 / 人权救援 / 公共论战 / 神交引用,政治人物,68,2,2,1,1,挑战李敖(2),夫人
威尔逊,政治人物 / 公职人员 / 公共论战 / 历史类比引用 / 神交引用,政治人物,68,2,2,1,1,挑战李敖(2),总统、太太、夫人
张素真,亲属 / 社会案件 / 公共论战,亲属,68,2,2,1,1,挑战李敖(2),妻、法院、更生团体的这个牧师黄明镇
彭百显,政治人物 / 公职人员 / 公共论战,政治人物,68,2,2,1,1,挑战李敖(2),研究、县长、政府、民进党、像、无能的民进党县长
李夫人,历史类比引用 / 情感 / 神交引用,历史类比引用,68,2,2,1,2,挑战李敖(2),夫人、报导、总统、委员
查泰莱夫人,虚拟人物 / 小说剧本人物 / 神交引用,虚拟人物,68,2,2,1,1,挑战李敖(2),夫人、情人、像
王石安,学术行政 / 情感 / 社会案件 / 历史类比引用,学术行政,68,2,2,1,1,挑战李敖(2),结婚、院长、大学
王素萍,通信 / 创作资料协助 / 媒体 / 公共论战,通信,68,2,2,1,1,挑战李敖(2),节目、电视、读、小姐、房地
邱进益,宗教人物 / 证人见证 / 历史类比引用,宗教人物,68,2,2,1,2,挑战李敖(2),秘书、总统、委员、党部
魏廷昱,政治异议者 / 见面 / 创作资料协助 / 社会案件 / 公共论战,政治异议者,68,2,2,1,2,挑战李敖(2),朋友、弟弟、编辑、总编辑、杂志、委员、攻击
魏景蒙,媒体 / 公职人员 / 历史类比引用,媒体,68,2,2,1,1,挑战李敖(2),电视、广播
别报导,媒体,媒体,67,2,2,1,2,挑战李敖(2),报导、夫人、总统、委员
叶公超,政治人物 / 公职人员 / 学术 / 财产债务 / 公共论战 / 见面 / 历史类比引用,政治人物,67,2,2,1,1,挑战李敖(2),部长、国民党、政府
庄铭耀,军事人物 / 公职人员 / 公共论战,军事人物,67,2,2,1,1,挑战李敖(2),公诉、司令、海军总司令叫做庄铭耀
张博雅,政治人物 / 公职人员 / 选举助选 / 公共论战,政治人物,67,2,2,1,2,挑战李敖(2),节目、院长、像
张君劢,学术 / 政治人物 / 公共论战 / 神交引用,学术,67,2,2,1,2,挑战李敖(2),国民党、学者、先生、学生
林忠勇,公职人员 / 财产债务 / 公共论战,公职人员,67,2,2,1,1,挑战李敖(2),仓储、委员、拜访、立委
白秀雄,公职人员 / 社会案件 / 创作资料协助 / 公共论战,公职人员,67,2,2,1,1,挑战李敖(2),市长、像、儿子
苏荣泉,创作资料协助 / 见面,创作资料协助,67,2,2,1,2,挑战李敖(2),总统、杂志、电视、秘书、所谓
邓维桢,媒体 / 政治异议者 / 公共论战 / 见面 / 通信,媒体,67,2,2,1,2,挑战李敖(2),朋友、监狱、出版、政治、书里、先生
陈奎淼,政治人物 / 公共论战,政治人物,67,2,2,1,1,挑战李敖(2),市长、要把赵少康、陈奎淼、李胜峰
韩世忠,神交引用 / 军事人物,神交引用,67,2,2,1,1,挑战李敖(2),将军、院长
齐铁生,朋友 / 见面,朋友,67,2,2,1,1,挑战李敖(2),发行、政府、先生、夫人
如来佛,虚拟人物 / 宗教人物 / 历史类比引用 / 神交引用,虚拟人物,66,4,4,1,4,挑战李敖(4),像
殷琪,财产债务 / 公共论战,财产债务,66,3,3,1,2,挑战李敖(3),国民党
徐复观,学术 / 出版 / 诉讼 / 公共论战,学术,66,2,2,1,2,挑战李敖(2),政治、教授、大学
李大钊,政治人物 / 公共论战 / 历史类比引用,政治人物,66,2,2,1,1,挑战李敖(2),一起、共产党
沙荡,媒体 / 公共论战,媒体,66,2,2,1,1,挑战李敖(2),记者、警备总部、特务
简瑞甫,朋友 / 财产债务,朋友,66,2,2,1,1,挑战李敖(2),朋友、记者、读、先生
金泳三,政治人物 / 公职人员 / 历史类比引用 / 公共论战,政治人物,66,2,2,1,2,挑战李敖(2),总统、政治、像、同学
黄志德,被害人 / 社会案件 / 情治警务 / 公共论战,被害人,66,2,2,1,1,挑战李敖(2),警察、先生
郑淑敏,媒体 / 见面,媒体,65,3,3,1,1,挑战李敖(3),像、一起
宋哲元,军事人物 / 政治人物 / 历史类比引用,军事人物,65,2,2,1,1,挑战李敖(2),将军、国民党
韩愈,学术 / 出版 / 历史类比引用 / 神交引用,学术,64,7,7,1,2,挑战李敖(7),
黄任中,通信 / 见面,通信,64,7,7,1,5,挑战李敖(7),
林语堂,学术 / 诗文出处 / 公共论战 / 神交引用,学术,64,6,6,1,1,挑战李敖(6),
贞德,政治异议者 / 军事人物 / 宗教人物 / 历史类比引用 / 神交引用,政治异议者,64,5,5,1,3,挑战李敖(5),
伊诺努,神交引用 / 政治人物,神交引用,64,4,4,1,2,挑战李敖(4),
西施,历史类比引用 / 情感 / 神交引用,历史类比引用,64,3,3,1,2,挑战李敖(3),情人、诗
许倬云,学术 / 诉讼 / 公共论战,学术,64,2,2,1,2,挑战李敖(2),研究、中央研究院、院长、老师、像、哥哥、国民党
陆晋德,社会案件 / 被害人 / 诉讼 / 亲属,社会案件,64,2,2,1,2,挑战李敖(2),朋友、先生
余光中,学术 / 出版 / 见面 / 通信 / 朋友 / 公共论战 / 学术考证引用,学术,63,3,3,1,1,挑战李敖(3),诗、文学、像
宋教仁,政治人物 / 神交引用,政治人物,63,3,3,1,2,挑战李敖(3),总统
周武王,历史类比引用 / 政治人物 / 神交引用,历史类比引用,63,2,2,1,1,挑战李敖(2),弟弟、一起、书里、历史上、哥哥
