姓名,分类,主分类,可信度,出现次数,相关出现,涉及书数,涉及章节数,主要书目,线索
王清峰,律师代理 / 人权救援 / 公共论战,律师代理,84,3,3,1,2,李敖秘密书房(3),民进党、见、拜访、问我、律师、市长
麦克阿瑟,军事人物 / 公职人员 / 历史类比引用,军事人物,84,3,3,1,2,李敖秘密书房(3),将军、夫人、国民党
黄主文,政治人物 / 公共论战,政治人物,84,3,3,1,2,李敖秘密书房(3),部长、政府、国民党、报纸
王叔岷,学术 / 公共论战,学术,84,2,2,1,2,李敖秘密书房(2),教授、太太、学者、像
简芳达,媒体 / 文艺音乐 / 公共论战 / 神交引用,媒体,83,4,4,1,1,李敖秘密书房(4),总统、政治
黄华成,出版 / 见面,出版,83,4,4,1,1,李敖秘密书房(4),认识、离婚、打电话、电话、问我、节目、电视
师胡适,师生,师生,83,3,3,1,3,李敖秘密书房(3),老师、学生、父亲、大学、思想、文学、历史上
李逸洋,政治人物 / 媒体 / 出版 / 公共论战 / 通信,政治人物,83,3,3,1,2,李敖秘密书房(3),电视、读、碰到、市长、节目、国民党、台独
苏贞昌,政治人物 / 公职人员 / 公共论战,政治人物,83,3,3,1,3,李敖秘密书房(3),律师、像、哥哥、所谓、辩护
陈寄禅,亲属,待复核,82,6,3,1,1,李敖秘密书房(6),爸爸、妹妹、结婚、一起
通吃,律师代理,律师代理,82,5,3,1,3,李敖秘密书房(5),政治、律师、见、爸爸、刑警、国民党
徐展堂,见面,见面,82,4,3,1,2,李敖秘密书房(4),请我、先生、像
曾国藩,历史类比引用 / 政治人物 / 军事人物 / 神交引用,历史类比引用,82,4,4,1,3,李敖秘密书房(4),将军、历史上、像、古人
张文件,党务宣传,党务宣传,82,3,3,1,2,李敖秘密书房(3),主席、国民党、共产党、宣传、学生、父亲、爸爸、大学
杨博光,亲属,亲属,82,3,3,1,1,李敖秘密书房(3),父亲、秘书、拜访
王荣文,出版 / 通信 / 朋友 / 创作资料协助,出版,82,3,3,1,1,李敖秘密书房(3),朋友
胡适做,姻亲,姻亲,82,3,3,1,2,李敖秘密书房(3),关怀、结婚、学者、学术、大学、发行
林则徐,历史类比引用 / 政治人物 / 学术 / 神交引用,历史类比引用,81,7,7,1,3,李敖秘密书房(7),朋友、节目、政府
许水德,政治人物 / 公共论战 / 见面,政治人物,81,7,7,1,4,李敖秘密书房(7),像、见、朋友、院长
王金平,政治人物 / 朋友 / 见面 / 通信 / 财产债务,政治人物,81,4,4,1,4,李敖秘密书房(4),国民党、像、党部
那样讲,师生,师生,81,4,3,1,4,李敖秘密书房(4),学生、教授、大学、哲学、像、问我、妈妈
别平等,政治人物,政治人物,81,3,2,1,1,李敖秘密书房(3),委员、一起、政府、像
康奈尔,亲属,亲属,81,3,3,1,2,李敖秘密书房(3),大学、找我、父亲、秘书、党部、到我家、家里、夫人
张瑞珂,见面,见面,81,3,3,1,1,李敖秘密书房(3),大学、先生
聂华苓,出版 / 媒体 / 政治异议者 / 创作资料协助 / 历史类比引用,出版,81,3,3,1,3,李敖秘密书房(3),像、编辑、杂志、妈妈、出版
郭沫若,学术 / 出版 / 政治人物 / 公共论战 / 神交引用,学术,81,3,3,1,2,李敖秘密书房(3),研究、中央研究院、报纸、像
王五,江湖人物 / 烈士殉难 / 历史类比引用 / 神交引用,江湖人物,80,9,9,1,3,李敖秘密书房(9),书里
王梵志,诗文出处 / 历史类比引用 / 神交引用,诗文出处,80,8,8,1,1,李敖秘密书房(8),诗、古代、像
云南,军事人物,军事人物,80,4,3,1,3,李敖秘密书房(4),将军、学生、大学、共产党
俞国华,政治人物 / 公共论战,政治人物,80,4,4,1,4,李敖秘密书房(4),像、代理、主席、见、院长、国民党
叶城松,政治异议者 / 被害人 / 诉讼 / 历史类比引用 / 公共论战,政治异议者,80,4,4,1,1,李敖秘密书房(4),认识、判决、书里
武大郎,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,80,4,4,1,1,李敖秘密书房(4),读、像
白景瑞,文艺音乐 / 媒体 / 创作资料协助 / 证人见证 / 公共论战,文艺音乐,80,4,4,1,2,李敖秘密书房(4),见、像、导演、太太
徐高阮,学术 / 党务宣传 / 公共论战 / 左派转向,学术,80,3,3,1,1,李敖秘密书房(3),研究、中央研究院、出版、杂志、书店、文星、调查局、特务
邓维桢,媒体 / 政治异议者 / 公共论战 / 见面 / 通信,媒体,80,3,3,1,3,李敖秘密书房(3),朋友、见、先生、见面、选举
陶希圣,政治人物 / 学术 / 诗文出处 / 公共论战 / 见面 / 历史类比引用,政治人物,80,3,3,1,1,李敖秘密书房(3),写信、老师、同学、编辑、事务、国民党
黄文雄,师生,师生,80,3,2,1,1,李敖秘密书房(3),教授、先生、思想
党所谓,政治人物,政治人物,80,2,2,1,2,李敖秘密书房(2),总统、所谓、认识、朋友、大学
高宗教,政治人物,政治人物,80,2,2,1,1,李敖秘密书房(2),委员
苏志诚,政治人物 / 公职人员 / 创作资料协助 / 公共论战,政治人物,79,7,7,1,5,李敖秘密书房(7),像、共产党、一起
张温鹰,政治人物 / 党务宣传 / 公共论战,政治人物,79,5,5,1,1,李敖秘密书房(5),市长
朱镕基,政治人物 / 公职人员 / 公共论战,政治人物,79,5,5,1,3,李敖秘密书房(5),一起
范巽绿,政治人物 / 公共论战,政治人物,79,4,4,1,1,李敖秘密书房(4),委员、认识
郑龙水,政治人物 / 公共论战,政治人物,79,4,4,1,2,李敖秘密书房(4),记者、爸爸、民进党
於梨华,出版 / 学术 / 公共论战 / 诉讼,出版,79,3,3,1,2,李敖秘密书房(3),碰到、出版、像
闻天地,情治警务,情治警务,79,3,3,1,1,李敖秘密书房(3),上校、警备总部、特务、国民党
妈祖,宗教人物 / 神交引用,宗教人物,78,11,11,1,2,李敖秘密书房(11),像、来信
莫纪彭,主剧情人物 / 小说剧本人物 / 政治人物 / 政治异议者 / 历史类比引用,主剧情人物,78,8,8,1,1,李敖秘密书房(8),国民党、传记、文学、见
那李登,公共论战,待复核,78,8,3,1,6,李敖秘密书房(8),父亲、学者、主席、政治、国民党
汉武帝,历史类比引用 / 政治人物 / 神交引用,历史类比引用,78,7,7,1,4,李敖秘密书房(7),像、古人、来信、国民党、所谓
西施,历史类比引用 / 情感 / 神交引用,历史类比引用,78,7,7,1,2,李敖秘密书房(7),像、妹妹、文学
宋七力,宗教人物 / 社会案件 / 财产债务 / 公共论战,宗教人物,78,5,5,1,2,李敖秘密书房(5),政治、律师
范成大,诗文出处 / 政治人物 / 历史类比引用 / 神交引用,诗文出处,78,4,4,1,3,李敖秘密书房(4),诗、问我、一起、古代、像
证严法师,宗教人物 / 人权救援 / 公共论战,宗教人物,78,4,4,1,3,李敖秘密书房(4),作品、历史上、政府、学生
夏娃,宗教人物 / 历史类比引用 / 神交引用,宗教人物,78,3,3,1,2,李敖秘密书房(3),古代、教授
明人,媒体,媒体,78,3,3,1,2,李敖秘密书房(3),像、节目、电视、同学、院长、法院
莫里哀,诗文出处 / 历史类比引用 / 神交引用,诗文出处,78,3,3,1,1,李敖秘密书房(3),出版、著作、书里、出版社、女士
郑芝龙,军事人物 / 政治人物 / 历史类比引用 / 神交引用,军事人物,78,3,3,1,1,李敖秘密书房(3),爸爸、政府、妈妈
三毛,文艺音乐 / 出版 / 见面 / 公共论战,文艺音乐,77,5,5,1,1,李敖秘密书房(5),国民党、共产党、像
申告,神交引用,神交引用,77,3,3,1,2,李敖秘密书房(3),像、历史上、总统、一起、教授
陈大革,见面 / 朋友 / 创作资料协助 / 亲属,见面,77,3,3,1,1,李敖秘密书房(3),爸爸、妹妹、结婚
别人写,神交引用,神交引用,76,3,3,1,3,李敖秘密书房(3),著作、同学、总统、书里
庄因,同学 / 朋友 / 见面 / 通信,同学,76,3,3,1,1,李敖秘密书房(3),朋友、见、见面、问我、教书、儿子、夫人、文学
徐复观,学术 / 出版 / 诉讼 / 公共论战,学术,76,3,3,1,3,李敖秘密书房(3),发行、杂志、报纸、见、写信、同学、朋友、儿子
李金龙,政治人物 / 亲属 / 公共论战,政治人物,76,3,3,1,2,李敖秘密书房(3),见、儿子、书里、爸爸、刑警、警察、政治、见面
李鼎彝,亲属 / 学术 / 诗文出处,亲属,76,3,3,1,2,李敖秘密书房(3),父亲、学生、大学、主席、政府、司令
潘金莲,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,76,3,3,1,1,李敖秘密书房(3),读、像
王尚勤,情感 / 亲属 / 朋友 / 见面 / 通信 / 公共论战 / 创作资料协助,情感,76,3,3,1,1,李敖秘密书房(3),妹妹
魏景蒙,媒体 / 公职人员 / 历史类比引用,媒体,76,3,3,1,1,李敖秘密书房(3),电视、广播
台静农,学术 / 出版 / 见面 / 公共论战,学术,76,2,2,1,1,李敖秘密书房(2),学生、研究、学术、台大、先生、老师
墨子,学术 / 历史类比引用 / 神交引用,学术,76,2,2,1,1,李敖秘密书房(2),古代、哲学
李白,诗文出处 / 历史类比引用 / 神交引用,诗文出处,76,2,2,1,2,李敖秘密书房(2),作品、诗、文学、太太
王镇辉,公共论战 / 政治异议者 / 见面,公共论战,76,2,2,1,1,李敖秘密书房(2),编辑、发行、总编辑、委员、部长、民进党
玛丽莲·梦露,媒体 / 神交引用,媒体,75,6,6,1,2,李敖秘密书房(6),记者、嫁给
邓育昆,媒体 / 见面 / 朋友,媒体,75,5,5,1,1,李敖秘密书房(5),读、著作、打电话、电话、朋友、告诉我
马连良,文艺音乐,文艺音乐,75,5,5,1,2,李敖秘密书房(5),校对、朋友、传记、文学、碰到、教授、同学、像
潘恩,出版 / 政治异议者 / 历史类比引用 / 神交引用,出版,75,4,4,1,1,李敖秘密书房(4),宣传、见
丁文江,学术 / 学术行政 / 诗文出处 / 历史类比引用 / 神交引用,学术,75,3,3,1,1,李敖秘密书房(3),朋友、学者、写信、学生
严家淦,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,75,3,3,1,2,李敖秘密书房(3),总统、儿子
傅乐成,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,75,3,3,1,1,李敖秘密书房(3),家里、太太、见
华兹华斯,诗文出处 / 历史类比引用 / 神交引用,诗文出处,75,3,3,1,2,李敖秘密书房(3),诗、哥哥、姐姐、像、宣传
周荃,通信 / 创作资料协助,通信,75,3,3,1,2,李敖秘密书房(3),节目、电视、一起
杨祖珺,政治人物 / 媒体 / 公共论战 / 亲属 / 情感,政治人物,75,3,3,1,1,李敖秘密书房(3),一起、像、历史上、问我
王家桢,政治人物 / 公职人员 / 诗文出处 / 亲属 / 见面 / 历史类比引用,政治人物,75,2,2,1,1,李敖秘密书房(2),家里、将军、司令、先生、父亲
达赖喇嘛,宗教人物 / 政治人物 / 公共论战 / 人权救援,宗教人物,74,16,16,1,3,李敖秘密书房(16),主义
孙英善,同学 / 朋友 / 见面 / 诗文出处 / 医疗照护 / 公共论战,同学,74,3,3,1,2,李敖秘密书房(3),朋友、同学、研究、中央研究院、所长、像、一起、同房
明神宗,政治人物 / 神交引用,政治人物,74,3,3,1,2,李敖秘密书房(3),研究、像、见
殷允芃,媒体 / 出版 / 见面,媒体,74,3,3,1,1,李敖秘密书房(3),杂志、节目、父亲、大学
胡家伦,同学 / 朋友 / 见面 / 学术,同学,74,3,3,1,1,李敖秘密书房(3),大学、同学、文学、学者
陈唐山,政治人物 / 公职人员 / 公共论战,政治人物,74,3,3,1,3,李敖秘密书房(3),像、县长、部长、国民党、民进党、市长、台独
张煦华,学术 / 见面 / 公共论战,学术,74,2,2,1,1,李敖秘密书房(2),认识、请我、教授、节目、电视、先生
张群同,师生,师生,74,2,2,1,1,李敖秘密书房(2),学生、同学、同班、传记
托尔斯泰,神交引用,神交引用,74,2,2,1,2,李敖秘密书房(2),文学、像
李复甸,律师代理 / 学术 / 诉讼 / 公共论战,律师代理,74,2,2,1,1,李敖秘密书房(2),律师、见、法官、法庭
陈正澄,同学 / 学术 / 见面,同学,74,2,2,1,1,李敖秘密书房(2),发行、台大、老师、大学、院长、文学
韩非,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,74,2,2,1,1,李敖秘密书房(2),古代
黑格尔,学术 / 神交引用,学术,74,2,2,1,2,李敖秘密书房(2),哲学、像
白先勇,诗文出处 / 出版 / 历史类比引用 / 神交引用 / 公共论战,诗文出处,73,5,5,1,4,李敖秘密书房(5),像、跟我说、读
王尔德,诗文出处 / 历史类比引用 / 神交引用,诗文出处,73,4,4,1,4,李敖秘密书房(4),文学、像、诗、所谓
克林顿,政治人物 / 公职人员 / 公共论战 / 历史类比引用,政治人物,73,3,3,1,3,李敖秘密书房(3),总统、电视
周之鸣,朋友 / 见面 / 出版 / 公共论战 / 文艺音乐 / 诗文出处 / 历史类比引用,朋友,73,3,3,1,1,李敖秘密书房(3),朋友、寄给、家里、法院、国民党
李宁,媒体 / 出版 / 见面,媒体,73,3,3,1,2,李敖秘密书房(3),朋友、访问、问我、出版
林丰正,公职人员 / 政治人物 / 公共论战,公职人员,73,3,3,1,1,李敖秘密书房(3),对我说、朋友
陈婉真,政治人物 / 政治异议者 / 人权救援 / 诉讼,政治人物,73,3,3,1,1,李敖秘密书房(3),民进党、立委、秘书、国民党
陈左弧,同案狱友 / 政治异议者 / 通信 / 创作资料协助,同案狱友,73,3,3,1,1,李敖秘密书房(3),参谋、国民党、政治、大学、朋友、见
应邀访,见面,见面,73,2,2,1,1,李敖秘密书房(2),访问、晤、政府、政治
帕瓦罗蒂,文艺音乐 / 神交引用,文艺音乐,72,8,8,1,2,李敖秘密书房(8),像
亚当,宗教人物 / 历史类比引用 / 神交引用,宗教人物,72,5,5,1,2,李敖秘密书房(5),诗、教授
贞德,政治异议者 / 军事人物 / 宗教人物 / 历史类比引用 / 神交引用,政治异议者,72,5,5,1,3,李敖秘密书房(5),像、文学
弗洛伊德,学术 / 神交引用,学术,72,4,4,1,4,李敖秘密书房(4),母亲、娶、哲学
爱丽丝,虚拟人物 / 神交引用,虚拟人物,72,4,4,1,3,李敖秘密书房(4),像、写信、朋友、说过
谢安,政治人物 / 神交引用,政治人物,72,4,4,1,1,李敖秘密书房(4),朋友
孙运璿,政治人物 / 公职人员 / 公共论战 / 通信 / 历史类比引用,政治人物,72,3,3,1,2,李敖秘密书房(3),院长、像
瞿海源,学术 / 学术行政 / 公共论战,学术,72,3,3,1,2,李敖秘密书房(3),像、政府、研究、中央研究院、院长
贾宝玉,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,72,3,3,1,2,李敖秘密书房(3),女儿、政治、古人
钱复,政治人物 / 学术 / 公共论战,政治人物,72,3,3,1,2,李敖秘密书房(3),请我、学生、爸爸、家里、大学、国民党、认识、姐姐
陈晓林,媒体 / 创作资料协助 / 证人见证 / 公共论战,媒体,72,3,3,1,2,李敖秘密书房(3),朋友、文学、所谓、国民党
于媒体,师生,师生,72,2,2,1,2,李敖秘密书房(2),见、教授、朋友、报纸、电视、记者、报导
党做,见面,见面,72,2,2,1,1,李敖秘密书房(2),见、部长、国民党
党党产,政治人物,政治人物,72,2,2,1,2,李敖秘密书房(2),国民党、总统、党部、所谓
冷气机,政治人物,政治人物,72,2,2,1,1,李敖秘密书房(2),选举、国民党、政治、像
别人帮,媒体,媒体,72,2,2,1,2,李敖秘密书房(2),记者、像、总统、政治
常看到,媒体,媒体,72,2,2,1,2,李敖秘密书房(2),电视、主义、见、见面、教授、政治、批评、像
时刺激,政治人物,政治人物,72,2,2,1,1,李敖秘密书房(2),政府、批评
汪道涵,政治人物 / 公职人员 / 公共论战,政治人物,72,2,2,1,1,李敖秘密书房(2),认识
连战做,政治人物,政治人物,72,2,2,1,2,李敖秘密书房(2),总统、部长、太太
彭婉如,被害人 / 人权救援 / 社会案件 / 公共论战,被害人,71,3,3,1,1,李敖秘密书房(3),民进党、认识、像
蒋纬国,军事人物 / 政治人物 / 亲属 / 诉讼 / 财产债务 / 公共论战 / 历史类比引用,军事人物,71,3,3,1,2,李敖秘密书房(3),像、政府
顾维钧,政治人物 / 公职人员 / 历史类比引用,政治人物,71,3,3,1,3,李敖秘密书房(3),政治、大学、政府、像
姚嘉文,政治人物 / 政治异议者 / 公共论战,政治人物,71,2,2,1,1,李敖秘密书房(2),主席、律师、见
师长,军事人物 / 见面 / 称谓待考,军事人物,71,2,2,1,2,李敖秘密书房(2),军长、师长、将军、少将、司令
常谢谢,师生,师生,71,2,2,1,2,李敖秘密书房(2),教授、家里、告诉我
李子卓,姻亲 / 政治人物,姻亲,71,2,2,1,1,李敖秘密书房(2),妈妈、妹妹、结婚、国民党、爸爸
都像李,公共论战,公共论战,71,2,2,1,2,李敖秘密书房(2),政治、像、教授、主席
林青霞,媒体 / 见面,媒体,70,6,6,1,3,李敖秘密书房(6),妹妹
墨索里尼,政治人物 / 公共论战 / 历史类比引用,政治人物,70,4,4,1,2,李敖秘密书房(4),一起、结婚、像
左舜生,政治人物 / 诗文出处 / 党务宣传 / 公共论战 / 历史类比引用,政治人物,70,3,3,1,2,李敖秘密书房(3),杂志、书店、文星、认识、国民党、批评、所谓、像
沈富雄,政治人物 / 公共论战,政治人物,70,3,3,1,3,李敖秘密书房(3),像、政治、市长、选举
王昇,军事人物 / 党务宣传 / 公共论战 / 历史类比引用,军事人物,70,3,3,1,3,李敖秘密书房(3),调查局、研究、学术、中央研究院、政治
章孝严,政治人物 / 公共论战,政治人物,70,3,3,1,2,李敖秘密书房(3),像、国民党、太太
范蠡,政治人物 / 神交引用,政治人物,70,3,3,1,1,李敖秘密书房(3),政治、朋友、古代、所谓
阿Q,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,70,3,3,1,2,李敖秘密书房(3),作品
孙储琳,学术,学术,70,2,2,1,1,李敖秘密书房(2),女士、研究、大学、像
沈刚伯,学术 / 学术行政 / 公共论战 / 社会案件,学术,70,2,2,1,2,李敖秘密书房(2),像、老师、研究、台大、院长、文学
简汉生,朋友,朋友,70,2,2,1,1,李敖秘密书房(2),朋友、先生
陈平说,监狱行政,监狱行政,70,2,2,1,1,李敖秘密书房(2),问我、院长、司法行政部、法务部、部长
吴克泰,政治人物 / 公共论战,政治人物,69,5,5,1,1,李敖秘密书房(5),找我
王羽,媒体 / 公共论战,媒体,69,5,5,1,2,李敖秘密书房(5),一起、警察、像
尹清枫,军事人物 / 被害人 / 公款经费 / 公共论战,军事人物,69,3,3,1,1,李敖秘密书房(3),立委、委员
李国瑾,情治警务 / 军事人物 / 出版管制 / 公共论战,情治警务,69,3,3,1,1,李敖秘密书房(3),像、警备总部、查禁、司令、国民党
丁树兰,司法人员,司法人员,69,2,2,1,1,李敖秘密书房(2),检察官、起诉、问我、委员、读、法官、法院
须要跟,神交引用,神交引用,69,2,2,1,2,李敖秘密书房(2),作品、教授、朋友
卓别林,文艺音乐 / 神交引用,文艺音乐,68,8,8,1,2,李敖秘密书房(8),像
杜牧,诗文出处 / 历史类比引用 / 神交引用,诗文出处,68,4,4,1,2,李敖秘密书房(4),政治
凤梨宴,司法人员,司法人员,68,3,2,1,1,李敖秘密书房(3),法官、太太
司法体,司法人员,司法人员,68,3,2,1,2,李敖秘密书房(3),法官、法院、国民党、书里、检察官、政治
成样子,政治人物,政治人物,68,3,2,1,3,李敖秘密书房(3),法院、委员、部长、太太
文彦博,政治人物 / 文艺音乐 / 历史类比引用 / 神交引用,政治人物,68,3,3,1,2,李敖秘密书房(3),见
虞舜,历史类比引用 / 政治人物 / 神交引用,历史类比引用,68,3,3,1,1,李敖秘密书房(3),告诉我、研究、学者
陈之藩,学术 / 诗文出处 / 通信 / 朋友 / 公共论战 / 出版,学术,68,3,3,1,1,李敖秘密书房(3),朋友、情书
麻雀,亲属,亲属,68,3,2,1,1,李敖秘密书房(3),认识、家里、关怀、像
公开用,媒体,媒体,68,2,2,1,2,李敖秘密书房(2),问我、节目、电视、教授、大学
周亚夫,亲属,亲属,68,2,2,1,1,李敖秘密书房(2),家里、思想、古代
宋庆龄,政治人物 / 历史类比引用 / 神交引用,政治人物,68,2,2,1,1,李敖秘密书房(2),结婚
张兰熙,出版 / 见面,出版,68,2,2,1,2,李敖秘密书房(2),妈妈、朋友、作品、像
徐旭东,媒体,媒体,68,2,2,1,1,李敖秘密书房(2),像、节目、先生、老师、学生
成人监,监狱行政,监狱行政,68,2,2,1,1,李敖秘密书房(2),监狱、一起、像
明明根,学术行政,学术行政,68,2,2,1,2,李敖秘密书房(2),研究、中央研究院、院长、总统
沈登恩,出版 / 创作资料协助 / 公共论战,出版,68,2,2,1,1,李敖秘密书房(2),出版社、出版、朋友、特务、国民党、批评、请我、博士
米芾,文艺音乐 / 学术 / 历史类比引用 / 神交引用,文艺音乐,68,2,2,1,1,李敖秘密书房(2),教授、研究、所长
胡素斐,亲属,亲属,68,2,2,1,1,李敖秘密书房(2),儿子、朋友
计主任,监狱行政,监狱行政,68,2,2,1,1,李敖秘密书房(2),研究、所长
连战先,师生,师生,68,2,2,1,2,李敖秘密书房(2),老师、总统、选举、政治、批评
那家长,司法人员,司法人员,68,2,2,1,1,李敖秘密书房(2),找我、序、法官、事务、律师
都没办,师生,师生,68,2,2,1,2,李敖秘密书房(2),教授、父亲
阿登纳,政治人物 / 公职人员 / 历史类比引用 / 神交引用,政治人物,68,2,2,1,1,李敖秘密书房(2),晤、致函、总统、政府、记者、记者招待会
陈奇禄,学术 / 学术行政 / 公职人员 / 诗文出处 / 公共论战,学术,68,2,2,1,1,李敖秘密书房(2),教授、台大、委员、国民党、古人、出版
韩国,通信,通信,68,2,2,1,2,李敖秘密书房(2),打电话、电话、陪他、将军
鲍国方,师生,师生,68,2,2,1,1,李敖秘密书房(2),教授、像
齐世英,政治人物 / 政治异议者 / 出版 / 创作资料协助 / 证人见证 / 见面,政治人物,68,2,2,1,1,李敖秘密书房(2),老师、朋友、父亲、先生、国民党
廖福本,政治人物 / 公共论战,政治人物,67,3,3,1,1,李敖秘密书房(3),国民党、像、选举
杨照所,神交引用,神交引用,67,3,2,1,2,李敖秘密书房(3),所谓、思想
海耶克,学术 / 公共论战 / 神交引用,学术,67,3,3,1,1,李敖秘密书房(3),像、主义、政府
能去,媒体,媒体,67,3,2,1,1,李敖秘密书房(3),报导、哲学、教授
家报纸,出版,出版,67,2,2,1,2,李敖秘密书房(2),报纸、告诉我、电视、广播、宣传、像
王菲,见面,见面,67,2,2,1,1,李敖秘密书房(2),见、政治、文学、老师、父亲、大学
班飞机,政治人物,政治人物,67,2,2,1,2,李敖秘密书房(2),跟我说、主席、女儿
相关,见面,见面,67,2,2,1,1,李敖秘密书房(2),碰到、委员、政府
赖劲麟,亲属,亲属,67,2,2,1,1,李敖秘密书房(2),找他、父亲、国民党、法院、委员、民进党
那么许,姻亲,姻亲,67,2,2,1,2,李敖秘密书房(2),娶、找我、先生
陈维昭,学术行政 / 证人见证 / 诉讼 / 公共论战,学术行政,67,2,2,1,1,李敖秘密书房(2),大学、台大、北大
鲁仲连,历史类比引用 / 政治异议者 / 神交引用,历史类比引用,66,10,10,1,2,李敖秘密书房(10),古代
韩愈,学术 / 出版 / 历史类比引用 / 神交引用,学术,66,3,3,1,2,李敖秘密书房(3),诗、文学、像
公路,军事人物,军事人物,66,2,2,1,2,李敖秘密书房(2),将军、国民党
应变,亲属,亲属,66,2,2,1,2,李敖秘密书房(2),妈妈、警察、政治
张牌,公共论战,公共论战,66,2,2,1,2,李敖秘密书房(2),民进党、政治、总统、共产党
曾振农,诉讼,诉讼,66,2,2,1,1,李敖秘密书房(2),法院、委员、民进党、先生
李嘉诚,政治人物,政治人物,66,2,2,1,1,李敖秘密书房(2),市长、报纸
贾桂林,政治人物,政治人物,66,2,2,1,1,李敖秘密书房(2),总统
赵连芳,政治人物,政治人物,66,2,2,1,1,李敖秘密书房(2),主席
越界越,见面,见面,66,2,2,1,1,李敖秘密书房(2),请他
那基本,媒体,媒体,66,2,2,1,2,李敖秘密书房(2),记者、像、研究
金溥聪,政治人物 / 见面 / 公共论战,政治人物,66,2,2,1,1,李敖秘密书房(2),一起
陈飞扁,公共论战,公共论战,66,2,2,1,2,李敖秘密书房(2),国民党、院长、总统
党章,公共论战,待复核,65,5,2,1,2,李敖秘密书房(5),民进党、国民党
冯玉祥,军事人物 / 政治人物 / 历史类比引用,军事人物,65,3,3,1,2,李敖秘密书房(3),电视、总统、像
那人家,朋友,朋友,65,3,2,1,3,李敖秘密书房(3),告诉我、晤、像
布鲁塔斯,历史类比引用 / 神交引用,历史类比引用,64,5,5,1,1,李敖秘密书房(5),
璩美凤,公共论战,待复核,64,4,2,1,1,李敖秘密书房(4),政治
宋能尔,神交引用,神交引用,64,3,3,1,1,李敖秘密书房(3),像
怀民,通信 / 公共论战,通信,64,3,3,1,2,李敖秘密书房(3),朋友、像
能跟李,神交引用,神交引用,64,3,2,1,3,李敖秘密书房(3),文学、像、访问、问我、共产党、先生
范仲淹,学术 / 政治人物 / 神交引用,学术,64,3,3,1,2,李敖秘密书房(3),委员、选举、像
袁枚,学术 / 诗文出处 / 历史类比引用 / 神交引用,学术,64,3,3,1,2,李敖秘密书房(3),像
观世音,虚拟人物 / 宗教人物 / 神交引用,虚拟人物,64,3,3,1,1,李敖秘密书房(3),
连雅堂,神交引用,神交引用,64,3,2,1,2,李敖秘密书房(3),像、嫁给
从陈水,亲属,亲属,64,2,2,1,2,李敖秘密书房(2),哥哥、律师、所谓、像、读
余玉贤,政治人物 / 公共论战,政治人物,64,2,2,1,1,李敖秘密书房(2),打电话、电话、父亲
凌峰家,神交引用,神交引用,64,2,2,1,1,李敖秘密书房(2),所谓、家里
别人排,政治人物,政治人物,64,2,2,1,2,李敖秘密书房(2),委员、国民党、古代、像
吕洞宾,宗教人物 / 历史类比引用 / 神交引用,宗教人物,64,2,2,1,1,李敖秘密书房(2),朋友、古代
周武王,历史类比引用 / 政治人物 / 神交引用,历史类比引用,64,2,2,1,1,李敖秘密书房(2),弟弟、儿子、古人、诗
孔子讲,看守戒护,看守戒护,64,2,2,1,2,李敖秘密书房(2),管理员、像、古人
孙悟空,虚拟人物 / 小说剧本人物 / 历史类比引用,虚拟人物,64,2,2,1,1,李敖秘密书房(2),
梅长龄,媒体 / 党务宣传 / 公共论战,媒体,64,2,2,1,1,李敖秘密书房(2),打电话、电话
康熙,政治人物 / 诗文出处 / 历史类比引用 / 神交引用,政治人物,63,3,3,1,3,李敖秘密书房(3),学术
王裕民,学术 / 诗文出处 / 创作资料协助 / 历史类比引用,学术,63,2,2,1,2,李敖秘密书房(2),学生、朋友、研究、像、教授
萧启庆,学术 / 朋友 / 见面 / 通信,学术,63,2,2,1,1,李敖秘密书房(2),同学、同班、研究、院长、所长、中央研究院
蔡诗渊,政治人物,政治人物,63,2,2,1,1,李敖秘密书房(2),诗、委员、民进党
许倬云,学术 / 诉讼 / 公共论战,学术,63,2,2,1,1,李敖秘密书房(2),研究、学术、中央研究院、学者、所谓
陈境圳,师生 / 医疗照护 / 财产信托 / 财产债务 / 见面,师生,63,2,2,1,2,李敖秘密书房(2),学生、读、像、教授、朋友
包装术,政治人物,政治人物,63,1,1,1,1,李敖秘密书房(1),选举
马哥施,媒体,媒体,63,1,1,1,1,李敖秘密书房(1),节目
济公,宗教人物 / 虚拟人物 / 神交引用,宗教人物,62,3,3,1,1,李敖秘密书房(3),诗、古代
秦始皇,政治人物 / 历史类比引用 / 公共论战 / 神交引用,政治人物,62,3,3,1,3,李敖秘密书房(3),像
周令飞,媒体 / 历史类比引用 / 神交引用,媒体,62,2,2,1,1,李敖秘密书房(2),儿子、国民党、共产党、宣传
周联华,宗教人物 / 学术,宗教人物,62,2,2,1,2,李敖秘密书房(2),选举、父亲、爸爸
孙科,政治人物 / 公职人员 / 选举助选 / 公共论战 / 历史类比引用,政治人物,62,2,2,1,2,李敖秘密书房(2),儿子、出版、党部、学生
